GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1296622161,20260329,202603,2026,2026.2438,IDN,INDONESIAN,IDN,,,,,,,,BUS,OIL TANKER,,,,,,BUS,,,0,173,173,17,4,-5.0,1,1,1,-0.65666041275797,1,Bangladesh,BG,BG,,24,90,BG,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,20260329064500,https://en.tempo.co/read/2095011/list-of-countries-allowed-by-iran-to-pass-through-strait-of-hormuz
1296622162,20260329,202603,2026,2026.2438,IDN,JAKARTA,IDN,,,,,,,,IRN,TEHRAN,IRN,,,,,,,,1,040,040,04,1,1.0,10,1,10,-4.54545454545454,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260329064500,https://en.tempo.co/read/2095040/iran-considers-withdrawing-from-nuclear-non-proliferation-treaty
1296622163,20260329,202603,2026,2026.2438,IDN,JAKARTA,IDN,,,,,,,,IRN,TEHRAN,IRN,,,,,,,,1,161,161,16,4,-4.0,8,1,8,-4.54545454545454,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Iraq,IZ,IZ,,33,44,IZ,1,Israel,IS,IS,,31.5,34.75,IS,20260329064500,https://en.tempo.co/read/2095040/iran-considers-withdrawing-from-nuclear-non-proliferation-treaty
1296622164,20260329,202603,2026,2026.2438,IDN,JAKARTA,IDN,,,,,,,,IRN,TEHRAN,IRN,,,,,,,,1,161,161,16,4,-4.0,2,1,2,-4.54545454545454,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Jordan,JO,JO,,31,36,JO,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260329064500,https://en.tempo.co/read/2095040/iran-considers-withdrawing-from-nuclear-non-proliferation-treaty
1296622165,20260329,202603,2026,2026.2438,IDN,INDONESIA,IDN,,,,,,,,JPN,JAPANESE,JPN,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.992555831265509,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Akasaka, Aichi, Japan",JA,JA01,33433,34.85,137.3,-225226,4,"Akasaka, Aichi, Japan",JA,JA01,33433,34.85,137.3,-225226,20260329064500,https://en.tempo.co/read/2095049/prabowo-departs-for-japan-set-to-meet-emperor-naruhito
1296622166,20260329,202603,2026,2026.2438,IDN,INDONESIA,IDN,,,,,,,,JPN,JAPANESE,JPN,,,,,,,,1,040,040,04,1,1.0,1,1,1,0.992555831265509,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20260329064500,https://en.tempo.co/read/2095049/prabowo-departs-for-japan-set-to-meet-emperor-naruhito
1296622167,20260329,202603,2026,2026.2438,IDN,INDONESIA,IDN,,,,,,,,JPN,JAPAN,JPN,,,,,,,,0,042,042,04,1,1.9,2,1,2,0.992555831265509,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Kansai, Japan (general), Japan",JA,JA00,35018,35,135.5,-233441,4,"Kansai, Japan (general), Japan",JA,JA00,35018,35,135.5,-233441,20260329064500,https://en.tempo.co/read/2095049/prabowo-departs-for-japan-set-to-meet-emperor-naruhito
1296622168,20260329,202603,2026,2026.2438,IDN,INDONESIA,IDN,,,,,,,,JPN,JAPAN,JPN,,,,,,,,1,050,050,05,1,3.5,2,1,2,0.992555831265509,4,"Akasaka, Aichi, Japan",JA,JA01,33433,34.85,137.3,-225226,4,"Akasaka, Aichi, Japan",JA,JA01,33433,34.85,137.3,-225226,4,"Akasaka, Aichi, Japan",JA,JA01,33433,34.85,137.3,-225226,20260329064500,https://en.tempo.co/read/2095049/prabowo-departs-for-japan-set-to-meet-emperor-naruhito
1296622169,20260329,202603,2026,2026.2438,IDN,INDONESIA,IDN,,,,,,,,JPN,JAPAN,JPN,,,,,,,,1,050,050,05,1,3.5,6,1,6,0.992555831265509,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20260329064500,https://en.tempo.co/read/2095049/prabowo-departs-for-japan-set-to-meet-emperor-naruhito
1296622170,20260329,202603,2026,2026.2438,IDN,INDONESIA,IDN,,,,,,,,JPN,JAPAN,JPN,,,,,,,,1,050,050,05,1,3.5,2,1,2,0.992555831265509,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20260329064500,https://en.tempo.co/read/2095049/prabowo-departs-for-japan-set-to-meet-emperor-naruhito
1296622171,20260329,202603,2026,2026.2438,IDN,JAKARTA,IDN,,,,,,,,PAK,PAKISTANI,PAK,,,,,,,,1,035,035,03,1,7.0,4,1,4,2.19780219780219,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,1,Iran,IR,IR,,32,53,IR,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260329064500,https://en.tempo.co/read/2095048/iran-allows-20-pakistani-ships-through-strait-of-hormuz
1296622172,20260329,202603,2026,2026.2438,IDN,JAKARTA,IDN,,,,,,,,PAK,PAKISTANI,PAK,,,,,,,,1,035,035,03,1,7.0,1,1,1,2.19780219780219,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260329064500,https://en.tempo.co/read/2095048/iran-allows-20-pakistani-ships-through-strait-of-hormuz
1296622173,20260329,202603,2026,2026.2438,IDNGOV,INDONESIA,IDN,,,,,GOV,,,JPN,JAPAN,JPN,,,,,,,,0,042,042,04,1,1.9,2,1,2,0.992555831265509,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Akasaka, Aichi, Japan",JA,JA01,33433,34.85,137.3,-225226,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20260329064500,https://en.tempo.co/read/2095049/prabowo-departs-for-japan-set-to-meet-emperor-naruhito
1296622174,20260329,202603,2026,2026.2438,IDNGOV,INDONESIA,IDN,,,,,GOV,,,JPN,JAPAN,JPN,,,,,,,,0,042,042,04,1,1.9,8,1,8,0.992555831265509,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Kansai, Japan (general), Japan",JA,JA00,35018,35,135.5,-233441,4,"Kansai, Japan (general), Japan",JA,JA00,35018,35,135.5,-233441,20260329064500,https://en.tempo.co/read/2095049/prabowo-departs-for-japan-set-to-meet-emperor-naruhito
1296622175,20260329,202603,2026,2026.2438,IDNGOV,INDONESIA,IDN,,,,,GOV,,,JPN,JAPAN,JPN,,,,,,,,0,042,042,04,1,1.9,2,1,2,0.992555831265509,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20260329064500,https://en.tempo.co/read/2095049/prabowo-departs-for-japan-set-to-meet-emperor-naruhito
1296622176,20260329,202603,2026,2026.2438,IGOUNO,UNITED NATIONS,,UNO,,,,IGO,,,CHE,GENEVA,CHE,,,,,,,,1,040,040,04,1,1.0,1,1,1,-9.28143712574854,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260329064500,https://en.tempo.co/read/2095035/iran-600-schools-damaged-in-us-israel-attacks
1296622177,20260329,202603,2026,2026.2438,IGOUNO,UNITED NATIONS,,UNO,,,,IGO,,,IRN,IRAN,IRN,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-9.28143712574854,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260329064500,https://en.tempo.co/read/2095035/iran-600-schools-damaged-in-us-israel-attacks
1296622178,20260329,202603,2026,2026.2438,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,MIL,MILITARY,,,,,,MIL,,,0,050,050,05,1,3.5,5,1,5,-5.05359877488514,1,Ireland,EI,EI,,53,-8,EI,1,Ireland,EI,EI,,53,-8,EI,1,Ireland,EI,EI,,53,-8,EI,20260329064500,https://www.thenational.scot/politics/25977234.wider-war-looms-trump-remains-ridiculous-dangerous-fool/
1296622179,20260329,202603,2026,2026.2438,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,RUS,RUSSIA,RUS,,,,,,,,0,012,012,01,1,-0.4,10,1,10,-0.43041606886657,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,20260329064500,https://www.independent.com.mt/articles/2026-03-29/blogs-opinions/Malta-s-neutrality-in-a-warmongering-environment-6736288318
1296622180,20260329,202603,2026,2026.2438,IND,BIHAR,IND,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,084,084,08,2,7.0,2,1,2,1.17328519855595,4,"Bihar, Bihar, India",IN,IN34,17615,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,17615,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,17615,25.1833,85.5167,-2091797,20260329064500,https://www.moneycontrol.com/education/bseb-10th-result-2026-bihar-board-matric-results-today-direct-link-toppers-march-29-liveblog-13873527.html
1296622181,20260329,202603,2026,2026.2438,IND,BIHAR,IND,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,084,084,08,2,7.0,2,1,2,1.17328519855595,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,20260329064500,https://www.moneycontrol.com/education/bseb-10th-result-2026-bihar-board-matric-results-today-direct-link-toppers-march-29-liveblog-13873527.html
1296622182,20260329,202603,2026,2026.2438,IND,BHARAT,IND,,,,,,,,idg,INDIGENOUS,,,idg,,,,,,0,020,020,02,1,3.0,8,1,8,4.8820179007323,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,20260329064500,https://idrw.org/28840-crore-outlay-to-support-affordable-flying-develop-100-airports-strengthen-last-mile-connectivity-and-build-a-future-ready-regional-aviation-ecosystem/
1296622183,20260329,202603,2026,2026.2438,IND,BHARAT,IND,,,,,,,,idg,INDIGENOUS,,,idg,,,,,,0,051,051,05,1,3.4,8,1,8,4.8820179007323,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,20260329064500,https://idrw.org/28840-crore-outlay-to-support-affordable-flying-develop-100-airports-strengthen-last-mile-connectivity-and-build-a-future-ready-regional-aviation-ecosystem/
1296622184,20260329,202603,2026,2026.2438,INDEDU,BIHAR,IND,,,,,EDU,,,,,,,,,,,,,1,084,084,08,2,7.0,2,1,2,1.17328519855595,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,0,,,,,,,,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,20260329064500,https://www.moneycontrol.com/education/bseb-10th-result-2026-bihar-board-matric-results-today-direct-link-toppers-march-29-liveblog-13873527.html
1296622185,20260329,202603,2026,2026.2438,INDGOV,JAMMU AND KASHMIR,IND,,,,,GOV,,,LEG,LEGISLATIVE ASSEMBLY,,,,,,LEG,,,1,010,010,01,1,0.0,3,1,3,3.4375,4,"Karnah, Azad Kashmir, Pakistan",PK,PK06,40414,34.4135,73.4349,6125691,4,"Karnah, Azad Kashmir, Pakistan",PK,PK06,40414,34.4135,73.4349,6125691,4,"Karnah, Azad Kashmir, Pakistan",PK,PK06,40414,34.4135,73.4349,6125691,20260329064500,https://idrw.org/jk-govt-plans-to-develop-karnah-as-border-tourism-hub-cm-abdullah/
1296622186,20260329,202603,2026,2026.2438,INDJUD,CALCUTTA,IND,,,,,JUD,,,,,,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-9.07504363001749,5,"State Of West Bengal, West Bengal, India",IN,IN28,17955,24,88,-2114741,0,,,,,,,,5,"State Of West Bengal, West Bengal, India",IN,IN28,17955,24,88,-2114741,20260329064500,https://www.livelaw.in/high-court/calcutta-high-court/calcutta-high-court-acquits-man-in-rape-case-says-complaint-filed-out-of-grudge-after-breakdown-of-relationship-528185
1296622187,20260329,202603,2026,2026.2438,INDJUD,CALCUTTA,IND,,,,,JUD,,,,,,,,,,,,,1,1821,182,18,4,-9.0,1,1,1,-9.07504363001749,4,"Calcutta, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,0,,,,,,,,4,"Calcutta, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,20260329064500,https://www.livelaw.in/high-court/calcutta-high-court/calcutta-high-court-acquits-man-in-rape-case-says-complaint-filed-out-of-grudge-after-breakdown-of-relationship-528185
1296622188,20260329,202603,2026,2026.2438,IRL,IRELAND,IRL,,,,,,,,,,,,,,,,,,0,030,030,03,1,4.0,2,1,2,1.10552763819095,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260329064500,https://www.irishtimes.com/life-style/people/2026/03/29/clive-myrie-the-best-journalists-are-the-ones-who-behave-like-human-beings/
1296622189,20260329,202603,2026,2026.2438,IRL,IRELAND,IRL,,,,,,,,,,,,,,,,,,0,030,030,03,1,4.0,2,1,2,1.10552763819095,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,0,,,,,,,,1,Jamaica,JM,JM,,18.25,-77.5,JM,20260329064500,https://www.irishtimes.com/life-style/people/2026/03/29/clive-myrie-the-best-journalists-are-the-ones-who-behave-like-human-beings/
1296622190,20260329,202603,2026,2026.2438,IRL,IRELAND,IRL,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,3,1,3,-4.20841683366734,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,0,,,,,,,,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,20260329064500,https://www.irishtimes.com/opinion/2026/03/29/elaine-crory-in-northern-ireland-the-armed-patriarchy-is-alive-well-and-terrorising-women/
1296622191,20260329,202603,2026,2026.2438,IRL,IRELAND,IRL,,,,,,,,GBR,ENGLISHMAN,GBR,,,,,,,,0,010,010,01,1,0.0,2,1,2,1.10552763819095,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20260329064500,https://www.irishtimes.com/life-style/people/2026/03/29/clive-myrie-the-best-journalists-are-the-ones-who-behave-like-human-beings/
1296622192,20260329,202603,2026,2026.2438,IRL,IRELAND,IRL,,,,,,,,GBR,ENGLISHMAN,GBR,,,,,,,,0,010,010,01,1,0.0,2,1,2,1.10552763819095,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20260329064500,https://www.irishtimes.com/life-style/people/2026/03/29/clive-myrie-the-best-journalists-are-the-ones-who-behave-like-human-beings/
1296622193,20260329,202603,2026,2026.2438,IRL,IRISH,IRL,,,,,,,,MED,WRITER,,,,,,MED,,,1,012,012,01,1,-0.4,3,1,3,-1.30718954248366,1,Ireland,EI,EI,,53,-8,EI,1,Ireland,EI,EI,,53,-8,EI,1,Ireland,EI,EI,,53,-8,EI,20260329064500,https://thedailyblog.co.nz/post-growth-capitalism-on-a-burning-planet-needs-a-universal-artist-income/
1296622194,20260329,202603,2026,2026.2438,IRL,IRELAND,IRL,,,,,,,,MED,MEDIA,,,,,,MED,,,1,040,040,04,1,1.0,1,1,1,-4.20841683366734,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,20260329064500,https://www.irishtimes.com/opinion/2026/03/29/elaine-crory-in-northern-ireland-the-armed-patriarchy-is-alive-well-and-terrorising-women/
1296622195,20260329,202603,2026,2026.2438,IRL,IRELAND,IRL,,,,,,,,MED,MEDIA,,,,,,MED,,,1,040,040,04,1,1.0,3,1,3,-4.20841683366734,1,Ireland,EI,EI,,53,-8,EI,1,Ireland,EI,EI,,53,-8,EI,1,Ireland,EI,EI,,53,-8,EI,20260329064500,https://www.irishtimes.com/opinion/2026/03/29/elaine-crory-in-northern-ireland-the-armed-patriarchy-is-alive-well-and-terrorising-women/
1296622196,20260329,202603,2026,2026.2438,IRL,IRELAND,IRL,,,,,,,,MED,JOURNALIST,,,,,,MED,,,0,042,042,04,1,1.9,4,1,4,1.10552763819095,4,"Borrisoleigh, North Tipperary, Ireland",EI,EI38,18305,52.7522,-7.95306,-1501070,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,20260329064500,https://www.irishtimes.com/life-style/people/2026/03/29/clive-myrie-the-best-journalists-are-the-ones-who-behave-like-human-beings/
1296622197,20260329,202603,2026,2026.2438,IRL,IRELAND,IRL,,,,,,,,MED,TELEVISION,,,,,,MED,,,0,043,043,04,1,2.8,4,1,4,1.10552763819095,4,"Borrisoleigh, North Tipperary, Ireland",EI,EI38,18305,52.7522,-7.95306,-1501070,4,"Borrisoleigh, North Tipperary, Ireland",EI,EI38,18305,52.7522,-7.95306,-1501070,4,"Borrisoleigh, North Tipperary, Ireland",EI,EI38,18305,52.7522,-7.95306,-1501070,20260329064500,https://www.irishtimes.com/life-style/people/2026/03/29/clive-myrie-the-best-journalists-are-the-ones-who-behave-like-human-beings/
1296622198,20260329,202603,2026,2026.2438,IRN,IRAN,IRN,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,10,1,10,-3.26086956521739,3,"California Hall, California, United States",US,USCA,CA071,34.0633,-117.164,1656991,0,,,,,,,,3,"California Hall, California, United States",US,USCA,,34.0633,-117.164,1656991,20260329064500,https://nypost.com/2026/03/29/media/stephen-a-smith-says-some-have-a-lot-of-damn-nerve-for-hammering-trump-on-iran-after-fretting-about-country/
1296622199,20260329,202603,2026,2026.2438,IRN,IRAN,IRN,,,,,,,,,,,,,,,,,,0,043,043,04,1,2.8,1,1,1,-6.92041522491349,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,0,,,,,,,,4,"Tripoli, Tarabulus, Libya",LY,LY61,19101,32.8925,13.18,-3178767,20260329064500,https://www.wyomingnewsnow.tv/news/national/iran-claims-aluminium-plant-attacks-in-gulf-as-houthis-join-war/article_8a101620-3755-5bf5-bf63-8f647327ffda.html
1296622200,20260329,202603,2026,2026.2438,IRN,IRAN,IRN,,,,,,,,,,,,,,,,,,1,138,138,13,3,-7.0,8,1,8,-10.2204408817636,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,0,,,,,,,,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260329064500,https://www.moneycontrol.com/world/iran-warns-of-wider-war-claims-us-and-israel-may-stage-false-flag-operations-article-13873552.html
1296622201,20260329,202603,2026,2026.2438,IRN,IRANIAN,IRN,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-2.42914979757085,4,"Bushehr, Bushehr, Iran",IR,IR22,25307,28.9684,50.8385,-3057164,0,,,,,,,,4,"Bushehr, Bushehr, Iran",IR,IR22,25307,28.9684,50.8385,-3057164,20260329064500,https://www.jpost.com/middle-east/iran-news/article-891487
1296622202,20260329,202603,2026,2026.2438,IRN,IRAN,IRN,,,,,,,,BUS,OIL TANKER,,,,,,BUS,,,0,080,080,08,2,5.0,2,1,2,-0.65666041275797,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Japan,JA,JA,,36,138,JA,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260329064500,https://en.tempo.co/read/2095011/list-of-countries-allowed-by-iran-to-pass-through-strait-of-hormuz
1296622203,20260329,202603,2026,2026.2438,IRN,IRAN,IRN,,,,,,,,CHE,SWITZERLAND,CHE,,,,,,,,0,010,010,01,1,0.0,1,1,1,-7.68136557610242,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,20260329064500,https://www.moneycontrol.com/world/remember-these-two-iran-names-us-navy-officers-over-minab-school-strike-that-killed-over-170-children-article-13873533.html
1296622204,20260329,202603,2026,2026.2438,IRN,IRAN,IRN,,,,,,,,CHE,SWITZERLAND,CHE,,,,,,,,0,100,100,10,3,-5.0,1,1,1,-7.68136557610242,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,20260329064500,https://www.moneycontrol.com/world/remember-these-two-iran-names-us-navy-officers-over-minab-school-strike-that-killed-over-170-children-article-13873533.html
1296622205,20260329,202603,2026,2026.2438,IRN,IRAN,IRN,,,,,,,,CHEGOV,SWITZERLAND,CHE,,,,,GOV,,,0,010,010,01,1,0.0,1,1,1,-7.68136557610242,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,20260329064500,https://www.moneycontrol.com/world/remember-these-two-iran-names-us-navy-officers-over-minab-school-strike-that-killed-over-170-children-article-13873533.html
1296622206,20260329,202603,2026,2026.2438,IRN,IRAN,IRN,,,,,,,,CHEGOV,SWITZERLAND,CHE,,,,,GOV,,,0,100,100,10,3,-5.0,1,1,1,-7.68136557610242,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,20260329064500,https://www.moneycontrol.com/world/remember-these-two-iran-names-us-navy-officers-over-minab-school-strike-that-killed-over-170-children-article-13873533.html
1296622207,20260329,202603,2026,2026.2438,IRN,IRAN,IRN,,,,,,,,CVL,CITIZEN,,,,,,CVL,,,1,020,020,02,1,3.0,2,1,2,-4,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260329064500,https://www.moneycontrol.com/news/india/don-t-be-misled-by-rumors-pm-modi-allays-public-concerns-about-fuel-gas-shortage-13873553.html
1296622208,20260329,202603,2026,2026.2438,IRN,IRAN,IRN,,,,,,,,CVL,CITIZEN,,,,,,CVL,,,1,030,030,03,1,4.0,2,1,2,-4,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260329064500,https://www.moneycontrol.com/news/india/don-t-be-misled-by-rumors-pm-modi-allays-public-concerns-about-fuel-gas-shortage-13873553.html
1296622209,20260329,202603,2026,2026.2438,IRN,IRANIAN,IRN,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,010,010,01,1,0.0,2,1,2,-9.28143712574854,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260329064500,https://en.tempo.co/read/2095035/iran-600-schools-damaged-in-us-israel-attacks
1296622210,20260329,202603,2026,2026.2438,IRN,IRAN,IRN,,,,,,,,EDU,UNIVERSITY,,,,,,EDU,,,0,138,138,13,3,-7.0,6,1,6,-6.92041522491349,4,"Kharg Island, Bushehr, Iran",IR,IR22,40962,29.2458,50.3158,-3070760,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Kharg Island, Bushehr, Iran",IR,IR22,40962,29.2458,50.3158,-3070760,20260329064500,https://www.wyomingnewsnow.tv/news/national/iran-claims-aluminium-plant-attacks-in-gulf-as-houthis-join-war/article_8a101620-3755-5bf5-bf63-8f647327ffda.html
