GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1310117904,20260622,202606,2026,2026.4712,MIL,MILITARY,,,,,,MIL,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-3.05084745762711,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260622001500,https://www.ibtimes.co.uk/majority-israelis-view-iran-victor-us-iran-conflict-1804132
1310117905,20260622,202606,2026,2026.4712,MIL,MILITARY,,,,,,MIL,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-3.05084745762711,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260622001500,https://www.ibtimes.co.uk/majority-israelis-view-iran-victor-us-iran-conflict-1804132
1310117906,20260622,202606,2026,2026.4712,MIL,MILITARY,,,,,,MIL,,,LBN,BEIRUT,LBN,,,,,,,,0,190,190,19,4,-10.0,6,1,6,-3.05084745762711,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260622001500,https://www.ibtimes.co.uk/majority-israelis-view-iran-victor-us-iran-conflict-1804132
1310117907,20260622,202606,2026,2026.4712,MIL,MILITARY,,,,,,MIL,,,PSE,GAZA,PSE,,,,,,,,0,043,043,04,1,2.8,1,1,1,-3.05084745762711,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260622001500,https://www.ibtimes.co.uk/majority-israelis-view-iran-victor-us-iran-conflict-1804132
1310117908,20260622,202606,2026,2026.4712,MIL,NATIONAL GUARD,,,,,,MIL,,,USA,UNITED STATES,USA,,,,,,,,0,010,010,01,1,0.0,4,1,4,-2.11267605633803,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260622001500,https://www.columbian.com/news/2026/jun/21/trump-blames-vandals-for-pool-troubles/
1310117909,20260622,202606,2026,2026.4712,MIL,NATIONAL GUARD,,,,,,MIL,,,USA,UNITED STATES,USA,,,,,,,,0,084,084,08,2,7.0,4,1,4,-2.11267605633803,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260622001500,https://www.columbian.com/news/2026/jun/21/trump-blames-vandals-for-pool-troubles/
1310117910,20260622,202606,2026,2026.4712,MILEDU,MILITARY,,,,,,MIL,EDU,,CVL,THE POOR,,,,,,CVL,,,0,043,043,04,1,2.8,10,1,10,-3.6936936936937,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260622001500,https://www.scoop.co.nz/stories/HL2606/S00051/fathers-day-in-north-america-recollections-and-repugnancies.htm
1310117911,20260622,202606,2026,2026.4712,MNCUSA,GOLDMAN SACHS,USA,,,,,MNC,,,,,,,,,,,,,0,010,010,01,1,0.0,6,1,6,0.57952350289761,1,Iran,IR,IR,,32,53,IR,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,20260622001500,https://dnyuz.com/2026/06/20/the-seven-headed-hydra-at-the-end-of-finance/
1310117912,20260622,202606,2026,2026.4712,MNCUSA,NETFLIX,USA,,,,,MNC,,,,,,,,,,,,,1,036,036,03,1,4.0,10,1,10,2.5974025974026,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260622001500,https://www.wcsy.com/2026/06/19/a-golden-year-kpop-demon-hunters-by-the-numbers/
1310117913,20260622,202606,2026,2026.4712,MNCUSA,NETFLIX,USA,,,,,MNC,,,CVL,HUNTER,,,,,,CVL,,,1,017,017,01,1,0.0,10,1,10,2.5974025974026,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260622001500,https://www.wcsy.com/2026/06/19/a-golden-year-kpop-demon-hunters-by-the-numbers/
1310117914,20260622,202606,2026,2026.4712,MNCUSA,NETFLIX,USA,,,,,MNC,,,CVL,HUNTER,,,,,,CVL,,,1,084,084,08,2,7.0,10,1,10,2.5974025974026,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260622001500,https://www.wcsy.com/2026/06/19/a-golden-year-kpop-demon-hunters-by-the-numbers/
1310117915,20260622,202606,2026,2026.4712,MNCUSA,GOLDMAN SACHS,USA,,,,,MNC,,,IRN,IRAN,IRN,,,,,,,,0,010,010,01,1,0.0,4,1,4,0.57952350289761,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260622001500,https://dnyuz.com/2026/06/20/the-seven-headed-hydra-at-the-end-of-finance/
1310117916,20260622,202606,2026,2026.4712,MOS,ISLAMIC,,,,MOS,,,,,IRN,IRAN,IRN,,,,,,,,1,036,036,03,1,4.0,2,1,2,-0.30075187969925,1,Iran,IR,IR,,32,53,IR,4,"Zurich, ZüSZ, Switzerland",SZ,SZ25,26310,47.3667,8.55,-2554935,1,Iran,IR,IR,,32,53,IR,20260622001500,http://www.europesun.com/news/279137807/iran-us-delegations-to-meet-on-sunday-iran-foreign-ministry
1310117917,20260622,202606,2026,2026.4712,MOS,ISLAMIC,,,,MOS,,,,,IRN,IRAN,IRN,,,,,,,,1,036,036,03,1,4.0,2,1,2,-0.30075187969925,1,Pakistan,PK,PK,,30,70,PK,1,Pakistan,PK,PK,,30,70,PK,1,Iran,IR,IR,,32,53,IR,20260622001500,http://www.europesun.com/news/279137807/iran-us-delegations-to-meet-on-sunday-iran-foreign-ministry
1310117918,20260622,202606,2026,2026.4712,MOS,ISLAMIC,,,,MOS,,,,,IRN,IRAN,IRN,,,,,,,,1,036,036,03,1,4.0,2,1,2,-0.30075187969925,1,Pakistan,PK,PK,,30,70,PK,1,Pakistan,PK,PK,,30,70,PK,1,Pakistan,PK,PK,,30,70,PK,20260622001500,http://www.europesun.com/news/279137807/iran-us-delegations-to-meet-on-sunday-iran-foreign-ministry
1310117919,20260622,202606,2026,2026.4712,MOS,ISLAMIC,,,,MOS,,,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,6,1,6,-0.30075187969925,1,Iran,IR,IR,,32,53,IR,1,United States,US,US,,39.828175,-98.5795,US,1,Iran,IR,IR,,32,53,IR,20260622001500,http://www.europesun.com/news/279137807/iran-us-delegations-to-meet-on-sunday-iran-foreign-ministry
1310117920,20260622,202606,2026,2026.4712,MYS,MALAYSIA,MYS,,,,,,,,BGD,DHAKA,BGD,,,,,,,,1,0311,031,03,1,5.2,7,1,7,0.82304526748971,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,18585,3.16667,101.7,-2403010,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20260622001500,https://www.tribuneindia.com/news/world/tariques-1st-overseas-trip-fuels-india-chatter/
1310117921,20260622,202606,2026,2026.4712,MYS,MALAYSIA,MYS,,,,,,,,BGD,BANGLADESH,BGD,,,,,,,,1,0311,031,03,1,5.2,1,1,1,0.82304526748971,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20260622001500,https://www.tribuneindia.com/news/world/tariques-1st-overseas-trip-fuels-india-chatter/
1310117922,20260622,202606,2026,2026.4712,NGO,SPECIAL OLYMPICS,,,,,,NGO,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,10,1,10,6.2874251497006,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260622001500,https://www.wptv.com/news/local-news/our-community/port-st-lucie/port-st-lucie-man-with-autism-and-cerebral-palsy-headed-to-2026-special-olympics-usa-games
1310117923,20260622,202606,2026,2026.4712,NGO,SPECIAL OLYMPICS,,,,,,NGO,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,10,1,10,6.2874251497006,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260622001500,https://www.wptv.com/news/local-news/our-community/port-st-lucie/port-st-lucie-man-with-autism-and-cerebral-palsy-headed-to-2026-special-olympics-usa-games
1310117924,20260622,202606,2026,2026.4712,NLD,HOLLAND,NLD,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,3,1,3,-0.12360939431397,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260622001500,https://www.dailymail.com/tvshowbiz/article-15918163/Zendaya-Tom-Holland-big-hat-theory.html
1310117925,20260622,202606,2026,2026.4712,NLD,HOLLAND,NLD,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,6,1,6,-0.12360939431397,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260622001500,https://www.dailymail.com/tvshowbiz/article-15918163/Zendaya-Tom-Holland-big-hat-theory.html
1310117926,20260622,202606,2026,2026.4712,NLD,HOLLAND,NLD,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,6,1,6,-0.12360939431397,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260622001500,https://www.dailymail.com/tvshowbiz/article-15918163/Zendaya-Tom-Holland-big-hat-theory.html
1310117927,20260622,202606,2026,2026.4712,NLD,HOLLAND,NLD,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,010,010,01,1,0.0,2,1,2,-0.12360939431397,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,1,United Kingdom,UK,UK,,54,-4,UK,20260622001500,https://www.dailymail.com/tvshowbiz/article-15918163/Zendaya-Tom-Holland-big-hat-theory.html
1310117928,20260622,202606,2026,2026.4712,NLD,HOLLAND,NLD,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,051,051,05,1,3.4,2,1,2,-0.12360939431397,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260622001500,https://www.dailymail.com/tvshowbiz/article-15918163/Zendaya-Tom-Holland-big-hat-theory.html
1310117929,20260622,202606,2026,2026.4712,NOR,NORWAY,NOR,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,2,1,2,-3.98457583547558,4,"North Sea, Oceans (general), Oceans",OS,OS00,154724,55.3333,3,-1506407,0,,,,,,,,1,Norway,NO,NO,,62,10,NO,20260622001500,https://attackofthefanboy.com/politics/trump-claims-uk-pm-starmer-will-resign-and-one-of-the-major-points-of-contention-is-the-latters-refusal-to-drill-for-north-sea-oil/
1310117930,20260622,202606,2026,2026.4712,NOR,NORWAY,NOR,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,5,1,5,-3.98457583547558,1,Norway,NO,NO,,62,10,NO,0,,,,,,,,1,Norway,NO,NO,,62,10,NO,20260622001500,https://attackofthefanboy.com/politics/trump-claims-uk-pm-starmer-will-resign-and-one-of-the-major-points-of-contention-is-the-latters-refusal-to-drill-for-north-sea-oil/
1310117931,20260622,202606,2026,2026.4712,NZL,CHRISTCHURCH,NZL,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-5.90551181102362,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260622001500,https://www.odt.co.nz/news/national/were-just-devastated-lyttelton-cafe-gutted-blaze-tears-through-building
1310117932,20260622,202606,2026,2026.4712,NZL,AUCKLAND,NZL,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,10,1,10,-3.36817653890825,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,0,,,,,,,,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,20260622001500,https://www.odt.co.nz/news/national/no-prosecutions-despite-black-market-cigarettes-sale-rnz
1310117933,20260622,202606,2026,2026.4712,NZL,NEW ZEALAND,NZL,,,,,,,,,,,,,,,,,,1,031,031,03,1,5.2,5,1,5,0.31347962382445,4,"Aotea, New Zealand (general), New Zealand",NZ,NZ00,22389,-37.9167,174.8,-1517681,0,,,,,,,,4,"Aotea, New Zealand (general), New Zealand",NZ,NZ00,22389,-37.9167,174.8,-1517681,20260622001500,https://www.scoop.co.nz/stories/PA2606/S00163/nationals-conservation-land-clearance-sale.htm
1310117934,20260622,202606,2026,2026.4712,NZL,NEW ZEALANDER,NZL,,,,,,,,,,,,,,,,,,1,040,040,04,1,1.0,6,1,6,0.990393426506376,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,0,,,,,,,,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,20260622001500,https://www.scoop.co.nz/stories/AK2606/S00684/two-thirds-of-new-zealand-voters-say-no-to-selling-conservation-land.htm
1310117935,20260622,202606,2026,2026.4712,NZL,CHRISTCHURCH,NZL,,,,,,,,,,,,,,,,,,0,042,042,04,1,1.9,10,1,10,-5.90551181102362,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260622001500,https://www.odt.co.nz/news/national/were-just-devastated-lyttelton-cafe-gutted-blaze-tears-through-building
1310117936,20260622,202606,2026,2026.4712,NZL,AUCKLAND,NZL,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,8,1,8,-2.68817204301076,4,"Hunterville, New Zealand (general), New Zealand",NZ,NZ00,22390,-39.9333,175.567,-1511057,0,,,,,,,,4,"Hunterville, New Zealand (general), New Zealand",NZ,NZ00,22390,-39.9333,175.567,-1511057,20260622001500,https://wellington.scoop.co.nz/?p=181077
1310117937,20260622,202606,2026,2026.4712,NZL,AUCKLAND,NZL,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,20,1,20,0.990393426506376,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,0,,,,,,,,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,20260622001500,https://www.scoop.co.nz/stories/AK2606/S00684/two-thirds-of-new-zealand-voters-say-no-to-selling-conservation-land.htm
1310117938,20260622,202606,2026,2026.4712,NZL,NEW ZEALAND,NZL,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,4,1,4,5.93471810089021,4,"Rangiora, New Zealand (general), New Zealand",NZ,NZ00,22391,-40.9,175.083,-1517067,0,,,,,,,,4,"Rangiora, New Zealand (general), New Zealand",NZ,NZ00,22391,-40.9,175.083,-1517067,20260622001500,https://www.scoop.co.nz/stories/GE2606/S00068/bringing-surgery-closer-to-home-mobile-health-group-secures-new-contract.htm
1310117939,20260622,202606,2026,2026.4712,NZL,WELLINGTON,NZL,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,-4.33839479392625,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,0,,,,,,,,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,20260622001500,https://wellington.scoop.co.nz/?p=181086
1310117940,20260622,202606,2026,2026.4712,NZL,TARANAKI,NZL,,,,,,,,,,,,,,,,,,0,070,070,07,2,7.0,5,1,5,2.94438386041439,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260622001500,https://www.scoop.co.nz/stories/BU2606/S00297/new-roadmap-outlines-pathway-for-hempcrete-industry-in-taranaki.htm
1310117941,20260622,202606,2026,2026.4712,NZL,NEW ZEALAND,NZL,,,,,,,,,,,,,,,,,,1,090,090,09,2,-2.0,10,1,10,0.425531914893616,1,New Zealand,NZ,NZ,,-42,174,NZ,0,,,,,,,,1,New Zealand,NZ,NZ,,-42,174,NZ,20260622001500,https://www.scoop.co.nz/stories/AK2606/S00687/freshwater-physical-habitat-data-to-2024-indicator.htm
1310117942,20260622,202606,2026,2026.4712,NZL,NEW ZEALAND,NZL,,,,,,,,,,,,,,,,,,0,130,130,13,3,-4.4,2,1,2,0.31347962382445,4,"Aotea, New Zealand (general), New Zealand",NZ,NZ00,22389,-37.9167,174.8,-1517681,0,,,,,,,,4,"Aotea, New Zealand (general), New Zealand",NZ,NZ00,22389,-37.9167,174.8,-1517681,20260622001500,https://www.scoop.co.nz/stories/PA2606/S00163/nationals-conservation-land-clearance-sale.htm
1310117943,20260622,202606,2026,2026.4712,NZL,CHRISTCHURCH,NZL,,,,,,,,GOVENV,MINIST FOR THE ENVIRONMENT,,,,,,GOV,ENV,,0,071,071,07,2,7.4,10,1,10,8.76494023904383,4,"Styx River, New Zealand (general), New Zealand",NZ,NZ00,22392,-42.45,172.8,-1518621,4,"Styx River, New Zealand (general), New Zealand",NZ,NZ00,22392,-42.45,172.8,-1518621,4,"Styx River, New Zealand (general), New Zealand",NZ,NZ00,22392,-42.45,172.8,-1518621,20260622001500,https://www.scoop.co.nz/stories/AK2606/S00683/christchurch-community-group-wins-national-growing-native-forests-champion-award.htm
1310117944,20260622,202606,2026,2026.4712,NZL,NEW ZEALAND,NZL,,,,,,,,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,,0,040,040,04,1,1.0,4,1,4,5.93471810089021,4,"Rangiora, New Zealand (general), New Zealand",NZ,NZ00,22391,-40.9,175.083,-1517067,4,"Rangiora, New Zealand (general), New Zealand",NZ,NZ00,22391,-40.9,175.083,-1517067,4,"Rangiora, New Zealand (general), New Zealand",NZ,NZ00,22391,-40.9,175.083,-1517067,20260622001500,https://www.scoop.co.nz/stories/GE2606/S00068/bringing-surgery-closer-to-home-mobile-health-group-secures-new-contract.htm
1310117945,20260622,202606,2026,2026.4712,NZL,NEW ZEALAND,NZL,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,073,073,07,2,7.4,4,1,4,-2.68817204301076,4,"Hunterville, New Zealand (general), New Zealand",NZ,NZ00,22390,-39.9333,175.567,-1511057,4,"Hunterville, New Zealand (general), New Zealand",NZ,NZ00,22390,-39.9333,175.567,-1511057,4,"Hunterville, New Zealand (general), New Zealand",NZ,NZ00,22390,-39.9333,175.567,-1511057,20260622001500,https://wellington.scoop.co.nz/?p=181077
1310117946,20260622,202606,2026,2026.4712,NZLGOV,NEW ZEALAND,NZL,,,,,GOV,,,,,,,,,,,,,0,020,020,02,1,3.0,2,1,2,2.02360876897133,1,New Zealand,NZ,NZ,,-42,174,NZ,0,,,,,,,,1,New Zealand,NZ,NZ,,-42,174,NZ,20260622001500,https://www.odt.co.nz/news/national/luxon-urges-common-ground-approach-over-kiwisaver-rnz
1310117947,20260622,202606,2026,2026.4712,OPP,THE OPPOSITION,,,,,,OPP,,,,,,,,,,,,,1,042,042,04,1,1.9,5,1,5,-2.89687137891077,4,"Bendigo, Victoria, Australia",AS,AS07,5391,-36.7582,144.28,-1558533,0,,,,,,,,4,"Bendigo, Victoria, Australia",AS,AS07,5391,-36.7582,144.28,-1558533,20260622001500,https://theconversation.com/why-the-whole-country-will-be-watching-victorias-november-state-election-285375
1310117948,20260622,202606,2026,2026.4712,OPP,THE OPPOSITION,,,,,,OPP,,,,,,,,,,,,,1,130,130,13,3,-4.4,5,1,5,-2.89687137891077,4,"Bendigo, Victoria, Australia",AS,AS07,5391,-36.7582,144.28,-1558533,0,,,,,,,,4,"Bendigo, Victoria, Australia",AS,AS07,5391,-36.7582,144.28,-1558533,20260622001500,https://theconversation.com/why-the-whole-country-will-be-watching-victorias-november-state-election-285375
1310117949,20260622,202606,2026,2026.4712,PAK,PAKISTAN,PAK,,,,,,,,CHE,SWITZERLAND,CHE,,,,,,,,0,040,040,04,1,1.0,6,1,6,1.15924344112263,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Lake Lucerne, Switzerland (general), Switzerland",SZ,SZ00,26306,46.9819,8.48,-2554692,4,"Lake Lucerne, Switzerland (general), Switzerland",SZ,SZ00,26306,46.9819,8.48,-2554692,20260622001500,https://www.samaa.tv/2087352408-us-iran-technical-talks-in-switzerland-paused-not-concluded
1310117950,20260622,202606,2026,2026.4712,PAK,PAKISTAN,PAK,,,,,,,,CHE,SWITZERLAND,CHE,,,,,,,,0,040,040,04,1,1.0,2,1,2,1.15924344112263,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260622001500,https://www.samaa.tv/2087352408-us-iran-technical-talks-in-switzerland-paused-not-concluded
1310117951,20260622,202606,2026,2026.4712,PAK,PAKISTAN,PAK,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,040,040,04,1,1.0,2,1,2,1.15924344112263,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Lake Lucerne, Switzerland (general), Switzerland",SZ,SZ00,26306,46.9819,8.48,-2554692,20260622001500,https://www.samaa.tv/2087352408-us-iran-technical-talks-in-switzerland-paused-not-concluded
1310117952,20260622,202606,2026,2026.4712,PAK,PAKISTAN,PAK,,,,,,,,UAF,TERRORIST,,,,,,UAF,,,1,072,072,07,2,8.3,6,1,6,-5.47945205479452,4,"Kashmir, North-West Frontier, Pakistan",PK,PK03,40350,34.796,72.1502,-2764806,4,"Kashmir, North-West Frontier, Pakistan",PK,PK03,40350,34.796,72.1502,-2764806,1,India,IN,IN,,20,77,IN,20260622001500,https://www.samaa.tv/2087352423-asif-says-israel-seeks-to-sabotage-us-iran-deal
1310117953,20260622,202606,2026,2026.4712,PAK,PAKISTAN,PAK,,,,,,,,UAF,TERRORIST,,,,,,UAF,,,1,072,072,07,2,8.3,2,1,2,-5.47945205479452,4,"Kashmir, North-West Frontier, Pakistan",PK,PK03,40350,34.796,72.1502,-2764806,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,20260622001500,https://www.samaa.tv/2087352423-asif-says-israel-seeks-to-sabotage-us-iran-deal
1310117954,20260622,202606,2026,2026.4712,PAK,PAKISTAN,PAK,,,,,,,,UAF,TERRORIST,,,,,,UAF,,,1,072,072,07,2,8.3,2,1,2,-5.47945205479452,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260622001500,https://www.samaa.tv/2087352423-asif-says-israel-seeks-to-sabotage-us-iran-deal
1310117955,20260622,202606,2026,2026.4712,PAK,PAKISTAN,PAK,,,,,,,,UAF,TERRORIST,,,,,,UAF,,,1,100,100,10,3,-5.0,6,1,6,-5.47945205479452,4,"Kashmir, North-West Frontier, Pakistan",PK,PK03,40350,34.796,72.1502,-2764806,4,"Kashmir, North-West Frontier, Pakistan",PK,PK03,40350,34.796,72.1502,-2764806,1,India,IN,IN,,20,77,IN,20260622001500,https://www.samaa.tv/2087352423-asif-says-israel-seeks-to-sabotage-us-iran-deal
1310117956,20260622,202606,2026,2026.4712,PAK,PAKISTAN,PAK,,,,,,,,UAF,TERRORIST,,,,,,UAF,,,1,100,100,10,3,-5.0,2,1,2,-5.47945205479452,4,"Kashmir, North-West Frontier, Pakistan",PK,PK03,40350,34.796,72.1502,-2764806,1,India,IN,IN,,20,77,IN,1,Israel,IS,IS,,31.5,34.75,IS,20260622001500,https://www.samaa.tv/2087352423-asif-says-israel-seeks-to-sabotage-us-iran-deal
1310117957,20260622,202606,2026,2026.4712,PAK,PAKISTAN,PAK,,,,,,,,UAF,TERRORIST,,,,,,UAF,,,1,100,100,10,3,-5.0,2,1,2,-5.47945205479452,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260622001500,https://www.samaa.tv/2087352423-asif-says-israel-seeks-to-sabotage-us-iran-deal
1310117958,20260622,202606,2026,2026.4712,PAK,PAKISTAN,PAK,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,040,040,04,1,1.0,2,1,2,1.15924344112263,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Lake Lucerne, Switzerland (general), Switzerland",SZ,SZ00,26306,46.9819,8.48,-2554692,20260622001500,https://www.samaa.tv/2087352408-us-iran-technical-talks-in-switzerland-paused-not-concluded
1310117959,20260622,202606,2026,2026.4712,PAK,PAKISTAN,PAK,,,,,,,,USA,THE US,USA,,,,,,,,0,040,040,04,1,1.0,2,1,2,-0.30075187969925,1,Pakistan,PK,PK,,30,70,PK,4,"Zurich, ZüSZ, Switzerland",SZ,SZ25,26310,47.3667,8.55,-2554935,4,"Zurich, ZüSZ, Switzerland",SZ,SZ25,26310,47.3667,8.55,-2554935,20260622001500,http://www.europesun.com/news/279137807/iran-us-delegations-to-meet-on-sunday-iran-foreign-ministry
