GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1310472894,20260624,202606,2026,2026.4767,EDU,STUDENT,,,,,,EDU,,,POL,WARSAW,POL,,,,,,,,1,020,020,02,1,3.0,2,1,2,-2.51716247139588,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21,-534433,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21,-534433,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21,-534433,20260624013000,https://www.eurasiareview.com/23062026-its-hard-to-espresso-how-pressure-affects-brewing/
1310472895,20260624,202606,2026,2026.4767,EDU,SCHOOL,,,,,,EDU,,,USA,UNITED STATES,USA,,,,,,,,0,036,036,03,1,4.0,1,1,1,-3.85438972162741,1,Iran,IR,IR,,32,53,IR,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,1,Iran,IR,IR,,32,53,IR,20260624013000,https://www.timesfreepress.com/news/2026/jun/23/the-green-reflecting-pool-elon-musks-trillions/
1310472896,20260624,202606,2026,2026.4767,EDU,SCHOOL,,,,,,EDU,,,USA,UNITED STATES,USA,,,,,,,,0,036,036,03,1,4.0,1,1,1,-3.85438972162741,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,20260624013000,https://www.timesfreepress.com/news/2026/jun/23/the-green-reflecting-pool-elon-musks-trillions/
1310472897,20260624,202606,2026,2026.4767,EDU,SCHOOL,,,,,,EDU,,,USA,UNITED STATES,USA,,,,,,,,1,051,051,05,1,3.4,7,1,7,1.56507413509061,3,"Yolo County, California, United States",US,USCA,CA113,38.6999,-121.884,277321,3,"Yolo County, California, United States",US,USCA,,38.6999,-121.884,277321,3,"Yolo County, California, United States",US,USCA,,38.6999,-121.884,277321,20260624013000,https://www.davisenterprise.com/news/supes-appoint-aiello-as-new-da/article_2ccf7cab-5b91-44ea-bc4b-56b0fef2c649.html
1310472898,20260624,202606,2026,2026.4767,EDU,UNIVERSITY,,,,,,EDU,,,USA,MISSISSIPPI,USA,,,,,,,,1,173,173,17,4,-5.0,10,1,10,2.25225225225225,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,20260624013000,https://www.davisenterprise.com/obituaries/betty-pearson/article_cd940b46-53bc-46be-89c2-c4cfcc819d91.html
1310472899,20260624,202606,2026,2026.4767,ELI,ACTOR,,,,,,ELI,,,,,,,,,,,,,0,071,071,07,2,7.4,3,1,3,-1.44508670520231,3,"Clark County, Nevada, United States",US,USNV,NV003,36.0003,-114.876,863600,0,,,,,,,,3,"Clark County, Nevada, United States",US,USNV,,36.0003,-114.876,863600,20260624013000,https://www.reviewjournal.com/news/politics-and-government/nevada/pause-of-new-hospice-facilities-home-care-providers-takes-effect-in-nevada-3842059/
1310472900,20260624,202606,2026,2026.4767,ELI,ACTOR,,,,,,ELI,,,,,,,,,,,,,0,071,071,07,2,7.4,2,1,2,-1.44508670520231,2,"Nevada, United States",US,USNV,,38.4199,-117.122,NV,0,,,,,,,,2,"Nevada, United States",US,USNV,,38.4199,-117.122,NV,20260624013000,https://www.reviewjournal.com/news/politics-and-government/nevada/pause-of-new-hospice-facilities-home-care-providers-takes-effect-in-nevada-3842059/
1310472901,20260624,202606,2026,2026.4767,ESP,CATALONIA,ESP,,,,,,,,,,,,,,,,,,1,057,057,05,1,8.0,5,1,5,2.79232111692844,2,"California, United States",US,USCA,,36.17,-119.746,CA,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260624013000,https://www.davisenterprise.com/news/catalonia-uc-sign-agreement-on-climate-research/article_5dcfed73-70e9-4619-b23d-b9ba38d613a1.html
1310472902,20260624,202606,2026,2026.4767,EUR,EUROPEAN,EUR,,,,,,,,,,,,,,,,,,0,072,072,07,2,8.3,10,1,10,-0.59259259259259,1,Ukraine,UP,UP,,49,32,UP,0,,,,,,,,1,Ukraine,UP,UP,,49,32,UP,20260624013000,https://www.eurasiareview.com/24062026-trump-should-welcome-eu-to-ukraine-russia-war-peace-talks-oped/
1310472903,20260624,202606,2026,2026.4767,FRA,FRANCE,FRA,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,-4.03422982885086,4,"Valat, Languedoc-Roussillon, France",FR,FRA9,16287,43.4025,3.57498,-1474358,0,,,,,,,,4,"Valat, Languedoc-Roussillon, France",FR,FRA9,16287,43.4025,3.57498,-1474358,20260624013000,https://www.jns.org/news/world/france-inters-jewish-historian-executed-by-the-gestapo-in-pantheon
1310472904,20260624,202606,2026,2026.4767,FRA,FRANCE,FRA,,,,,,,,,,,,,,,,,,0,0874,087,08,2,10.0,10,1,10,-4.03422982885086,4,"Valat, Languedoc-Roussillon, France",FR,FRA9,16287,43.4025,3.57498,-1474358,0,,,,,,,,4,"Valat, Languedoc-Roussillon, France",FR,FRA9,16287,43.4025,3.57498,-1474358,20260624013000,https://www.jns.org/news/world/france-inters-jewish-historian-executed-by-the-gestapo-in-pantheon
1310472905,20260624,202606,2026,2026.4767,FRA,FRANCE,FRA,,,,,,,,FRAGOV,FRENCH,FRA,,,,,GOV,,,1,051,051,05,1,3.4,8,1,8,-4.03422982885086,4,"Valat, Languedoc-Roussillon, France",FR,FRA9,16287,43.4025,3.57498,-1474358,4,"Valat, Languedoc-Roussillon, France",FR,FRA9,16287,43.4025,3.57498,-1474358,4,"Valat, Languedoc-Roussillon, France",FR,FRA9,16287,43.4025,3.57498,-1474358,20260624013000,https://www.jns.org/news/world/france-inters-jewish-historian-executed-by-the-gestapo-in-pantheon
1310472906,20260624,202606,2026,2026.4767,GBR,SCOTLAND,GBR,,,,,,,,,,,,,,,,,,1,014,014,01,1,0.0,10,1,10,-1.93236714975845,4,"Lochaline, Highland, United Kingdom",UK,UKV3,40176,56.5333,-5.78333,-2601777,0,,,,,,,,4,"Lochaline, Highland, United Kingdom",UK,UKV3,40176,56.5333,-5.78333,-2601777,20260624013000,https://www.bbc.co.uk/news/articles/cx2xq8vlw0no
1310472907,20260624,202606,2026,2026.4767,GBR,LONDON,GBR,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-5.29953917050691,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260624013000,https://www.naturalnews.com/2026-06-23-uk-convicts-two-ukranians-in-arson-case.html
1310472908,20260624,202606,2026,2026.4767,GBR,LONDON,GBR,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-5.29953917050691,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,0,,,,,,,,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260624013000,https://www.naturalnews.com/2026-06-23-uk-convicts-two-ukranians-in-arson-case.html
1310472909,20260624,202606,2026,2026.4767,GBR,LONDON,GBR,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-5.29953917050691,1,Ukraine,UP,UP,,49,32,UP,0,,,,,,,,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260624013000,https://www.naturalnews.com/2026-06-23-uk-convicts-two-ukranians-in-arson-case.html
1310472910,20260624,202606,2026,2026.4767,GBR,UNITED KINGDOM,GBR,,,,,,,,GBRJUD,UNITED KINGDOM,GBR,,,,,JUD,,,1,080,080,08,2,5.0,1,1,1,-2.06766917293233,4,"Wandsworth, Wandsworth, United Kingdom",UK,UKP1,40133,51.45,-0.2,-2610857,4,"Wandsworth, Wandsworth, United Kingdom",UK,UKP1,40133,51.45,-0.2,-2610857,4,"Wandsworth, Wandsworth, United Kingdom",UK,UKP1,40133,51.45,-0.2,-2610857,20260624013000,https://www.lawyersweekly.com.au/biglaw/44535-ai-law-firm-wins-court-case-in-legal-profession-first
1310472911,20260624,202606,2026,2026.4767,GBR,UNITED KINGDOM,GBR,,,,,,,,GOV,PRINCE,,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,0,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,20260624013000,https://www.thenews.com.pk/latest/1406993-king-charles-prince-harry-clash-as-reunion-comes-under-threat
1310472912,20260624,202606,2026,2026.4767,GBR,BRITISH,GBR,,,,,,,,PGS,PERSIAN GULF,PGS,,,,,,,,0,0874,087,08,2,10.0,1,1,1,-4.29042904290429,1,United Kingdom,UK,UK,,54,-4,UK,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,20260624013000,https://kesq.com/news/national-world/cnn-world/2026/06/23/operation-iraqi-freedom-and-operation-new-dawn-fast-facts-4/
1310472913,20260624,202606,2026,2026.4767,GBR,BRITISH,GBR,,,,,,,,PGS,PERSIAN GULF,PGS,,,,,,,,0,0874,087,08,2,10.0,1,1,1,-4.29042904290429,1,United Kingdom,UK,UK,,54,-4,UK,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,1,United Kingdom,UK,UK,,54,-4,UK,20260624013000,https://kesq.com/news/national-world/cnn-world/2026/06/23/operation-iraqi-freedom-and-operation-new-dawn-fast-facts-4/
1310472914,20260624,202606,2026,2026.4767,GBR,UNITED KINGDOM,GBR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,1,1,1,0.51020408163265,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,2,"California, United States",US,USCA,,36.17,-119.746,CA,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,20260624013000,https://www.thenews.com.pk/latest/1407000-frustrated-prince-harry-takes-up-royal-residence-offer
1310472915,20260624,202606,2026,2026.4767,GBR,UNITED KINGDOM,GBR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,1,1,1,0.51020408163265,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260624013000,https://www.thenews.com.pk/latest/1407000-frustrated-prince-harry-takes-up-royal-residence-offer
1310472916,20260624,202606,2026,2026.4767,GBR,UNITED KINGDOM,GBR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,4,1,4,0.51020408163265,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260624013000,https://www.thenews.com.pk/latest/1407000-frustrated-prince-harry-takes-up-royal-residence-offer
1310472917,20260624,202606,2026,2026.4767,GBREDU,LEEDS,GBR,,,,,EDU,,,EDUEDU,STUDENT,,,,,,EDU,EDU,,1,023,023,02,1,3.4,10,1,10,-1.89873417721519,4,"Cape Wrath, Highland, United Kingdom",UK,UKV3,40172,58.6333,-5.03333,-2612172,4,"Cape Wrath, Highland, United Kingdom",UK,UKV3,40172,58.6333,-5.03333,-2612172,4,"Cape Wrath, Highland, United Kingdom",UK,UKV3,40172,58.6333,-5.03333,-2612172,20260624013000,https://www.bbc.co.uk/news/articles/c982d55j8eno
1310472918,20260624,202606,2026,2026.4767,GBREDU,LEEDS,GBR,,,,,EDU,,,GBR,LEEDS,GBR,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-1.89873417721519,4,"Cape Wrath, Highland, United Kingdom",UK,UKV3,40172,58.6333,-5.03333,-2612172,4,"Cape Wrath, Highland, United Kingdom",UK,UKV3,40172,58.6333,-5.03333,-2612172,4,"Cape Wrath, Highland, United Kingdom",UK,UKV3,40172,58.6333,-5.03333,-2612172,20260624013000,https://www.bbc.co.uk/news/articles/c982d55j8eno
1310472919,20260624,202606,2026,2026.4767,GBRMIL,BRITISH,GBR,,,,,MIL,,,IRQMIL,IRAQ,IRQ,,,,,MIL,,,0,0874,087,08,2,10.0,3,1,3,-4.29042904290429,1,United Kingdom,UK,UK,,54,-4,UK,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,1,United Kingdom,UK,UK,,54,-4,UK,20260624013000,https://kesq.com/news/national-world/cnn-world/2026/06/23/operation-iraqi-freedom-and-operation-new-dawn-fast-facts-4/
1310472920,20260624,202606,2026,2026.4767,GBRMIL,BRITISH,GBR,,,,,MIL,,,PGS,PERSIAN GULF,PGS,,,,,,,,0,0874,087,08,2,10.0,3,1,3,-4.29042904290429,1,United Kingdom,UK,UK,,54,-4,UK,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,1,United Kingdom,UK,UK,,54,-4,UK,20260624013000,https://kesq.com/news/national-world/cnn-world/2026/06/23/operation-iraqi-freedom-and-operation-new-dawn-fast-facts-4/
1310472921,20260624,202606,2026,2026.4767,GHA,GHANA,GHA,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,4,-2.95939435650378,1,Ghana,GH,GH,,8,-2,GH,0,,,,,,,,1,Ghana,GH,GH,,8,-2,GH,20260624013000,https://www.eurasiareview.com/24062026-lies-damn-lies-and-the-history-of-capitalism-oped/
1310472922,20260624,202606,2026,2026.4767,GOV,COMMERCE SECRETARY,,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,3,1,3,-2.67942583732057,4,"Shenzhen, Guangdong, China",CH,CH30,13036,22.2,111.117,-1925267,0,,,,,,,,4,"Shenzhen, Guangdong, China",CH,CH30,13036,22.2,111.117,-1925267,20260624013000,https://www.naturalnews.com/2026-06-23-asml-violated-export-controls-euv-machine-reached-china.html
1310472923,20260624,202606,2026,2026.4767,GOV,MINISTRY,,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,-6.83453237410072,4,"Ras Laffan, Al Khawr, Qatar",QA,QA04,25307,25.9086,51.5783,-785460,0,,,,,,,,4,"Ras Laffan, Al Khawr, Qatar",QA,QA04,25307,25.9086,51.5783,-785460,20260624013000,https://www.naturalnews.com/2026-06-23-explosion-qatars-ras-laffan-gas-facility-technical-incident.html
1310472924,20260624,202606,2026,2026.4767,GOV,ATTORNEY GENERAL,,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,4,-4.66360856269113,3,"Vermont State Police, Vermont, United States",US,USVT,VT023,44.3009,-72.6901,2059453,0,,,,,,,,3,"Vermont State Police, Vermont, United States",US,USVT,,44.3009,-72.6901,2059453,20260624013000,https://www.reformer.com/local-news/vermont-trooper-found-justified-in-fatal-putney-shooting/article_06b3f34c-3864-4bfc-b879-e82c8ca99441.html
1310472925,20260624,202606,2026,2026.4767,GOV,AUTHORITIES,,,,,,GOV,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-2.97805642633229,1,Nepal,NP,NP,,28,84,NP,0,,,,,,,,1,Nepal,NP,NP,,28,84,NP,20260624013000,https://www.eurasiareview.com/22062026-nepals-national-id-download-service-disabled-after-security-concerns-raised/
1310472926,20260624,202606,2026,2026.4767,GOV,ATTORNEY GENERAL,,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,6,1,6,-4.66360856269113,2,"Vermont, United States",US,USVT,,44.0407,-72.7093,VT,0,,,,,,,,3,"Vermont State Police, Vermont, United States",US,USVT,,44.3009,-72.6901,2059453,20260624013000,https://www.reformer.com/local-news/vermont-trooper-found-justified-in-fatal-putney-shooting/article_06b3f34c-3864-4bfc-b879-e82c8ca99441.html
1310472927,20260624,202606,2026,2026.4767,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-5.66280566280566,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,0,,,,,,,,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,20260624013000,https://www.naturalnews.com/2026-06-23-washington-supreme-court-upholds-penalty-against-meta.html
1310472928,20260624,202606,2026,2026.4767,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,013,013,01,1,0.4,10,1,10,5.5,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260624013000,https://tradearabia.com:443/News/464032/Global-utilities-unite-to-tackle-clean-energy-supply-chain-bottlenecks/OGN
1310472929,20260624,202606,2026,2026.4767,GOV,MAYOR,,,,,,GOV,,,,,,,,,,,,,0,015,015,01,1,0.0,5,1,5,-1.46137787056367,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260624013000,https://cheknews.ca/dvba-and-vicpd-at-odds-over-moving-supervised-consumption-site-1332346/
1310472930,20260624,202606,2026,2026.4767,GOV,INTERIOR MINIST,,,,,,GOV,,,,,,,,,,,,,1,020,020,02,1,3.0,2,1,2,-6.83453237410072,4,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,0,,,,,,,,4,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,20260624013000,https://www.naturalnews.com/2026-06-23-explosion-qatars-ras-laffan-gas-facility-technical-incident.html
1310472931,20260624,202606,2026,2026.4767,GOV,INTERIOR MINIST,,,,,,GOV,,,,,,,,,,,,,1,020,020,02,1,3.0,8,1,8,-6.83453237410072,4,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,20260624013000,https://www.naturalnews.com/2026-06-23-explosion-qatars-ras-laffan-gas-facility-technical-incident.html
1310472932,20260624,202606,2026,2026.4767,GOV,MINISTRY,,,,,,GOV,,,,,,,,,,,,,1,020,020,02,1,3.0,10,1,10,-6.83453237410072,4,"Ras Laffan, Al Khawr, Qatar",QA,QA04,25307,25.9086,51.5783,-785460,0,,,,,,,,4,"Ras Laffan, Al Khawr, Qatar",QA,QA04,25307,25.9086,51.5783,-785460,20260624013000,https://www.naturalnews.com/2026-06-23-explosion-qatars-ras-laffan-gas-facility-technical-incident.html
1310472933,20260624,202606,2026,2026.4767,GOV,ENERGY MINIST,,,,,,GOV,,,,,,,,,,,,,1,020,020,02,1,3.0,3,1,3,-0.34246575342465,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260624013000,https://www.abc.net.au/news/2026-06-24/origin-named-and-shamed-over-electricity-prices/106834946
1310472934,20260624,202606,2026,2026.4767,GOV,PREMIER,,,,,,GOV,,,,,,,,,,,,,0,026,026,02,1,4.0,5,1,5,-0.16722408026756,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260624013000,https://www.dorsetecho.co.uk/news/26220184.lifeline-dorset-fire-stations-crunch-vote-looms/
1310472935,20260624,202606,2026,2026.4767,GOV,ATTORNEY GENERAL,,,,,,GOV,,,,,,,,,,,,,0,0311,031,03,1,5.2,10,1,10,-1.68807339449541,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,0,,,,,,,,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260624013000,https://thesun.ng/two-years-after-fg-fails-to-implement-supreme-court-judgment-on-lg-financial-autonomy/
1310472936,20260624,202606,2026,2026.4767,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,035,035,03,1,7.0,3,1,3,-3.20069204152249,2,"California, United States",US,USCA,,36.17,-119.746,CA,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260624013000,https://www.davisenterprise.com/news/california-leaders-yet-to-reach-deal-to-keep-billionaire-tax-off-ballot/article_3ce61f7c-0ff5-4be3-995b-0efcc2915b07.html
1310472937,20260624,202606,2026,2026.4767,GOV,COMMERCE SECRETARY,,,,,,GOV,,,,,,,,,,,,,1,040,040,04,1,1.0,6,1,6,-2.67942583732057,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260624013000,https://www.naturalnews.com/2026-06-23-asml-violated-export-controls-euv-machine-reached-china.html
1310472938,20260624,202606,2026,2026.4767,GOV,COMMERCE SECRETARY,,,,,,GOV,,,,,,,,,,,,,1,046,046,04,1,7.0,6,1,6,-2.67942583732057,4,"Shenzhen, Guangdong, China",CH,CH30,13036,22.2,111.117,-1925267,0,,,,,,,,4,"Shenzhen, Guangdong, China",CH,CH30,13036,22.2,111.117,-1925267,20260624013000,https://www.naturalnews.com/2026-06-23-asml-violated-export-controls-euv-machine-reached-china.html
1310472939,20260624,202606,2026,2026.4767,GOV,STATE LEADER,,,,,,GOV,,,,,,,,,,,,,1,050,050,05,1,3.5,10,1,10,-3.20069204152249,2,"California, United States",US,USCA,,36.17,-119.746,CA,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260624013000,https://www.davisenterprise.com/news/california-leaders-yet-to-reach-deal-to-keep-billionaire-tax-off-ballot/article_3ce61f7c-0ff5-4be3-995b-0efcc2915b07.html
1310472940,20260624,202606,2026,2026.4767,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,070,070,07,2,7.0,4,1,4,4.06320541760722,4,"Port Hardy, New Zealand (general), New Zealand",NZ,NZ00,22391,-40.7333,173.833,-1516427,0,,,,,,,,4,"Port Hardy, New Zealand (general), New Zealand",NZ,NZ00,22391,-40.7333,173.833,-1516427,20260624013000,https://cheknews.ca/nanaimo-food-bank-receives-750k-donation-launches-fundraising-campaign-for-regional-food-hub-1332237/
1310472941,20260624,202606,2026,2026.4767,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,070,070,07,2,7.0,1,1,1,4.06320541760722,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260624013000,https://cheknews.ca/nanaimo-food-bank-receives-750k-donation-launches-fundraising-campaign-for-regional-food-hub-1332237/
1310472942,20260624,202606,2026,2026.4767,GOV,ATTORNEY GENERAL,,,,,,GOV,,,,,,,,,,,,,0,071,071,07,2,7.4,10,1,10,-1.68807339449541,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,0,,,,,,,,4,"Tinubu, Lagos, Nigeria",NI,NI05,191300,6.51667,3.36667,-2027738,20260624013000,https://thesun.ng/two-years-after-fg-fails-to-implement-supreme-court-judgment-on-lg-financial-autonomy/
1310472943,20260624,202606,2026,2026.4767,GOV,ATTORNEY GENERAL,,,,,,GOV,,,,,,,,,,,,,1,084,084,08,2,7.0,4,1,4,-4.66360856269113,3,"Vermont State Police, Vermont, United States",US,USVT,VT023,44.3009,-72.6901,2059453,0,,,,,,,,3,"Vermont State Police, Vermont, United States",US,USVT,,44.3009,-72.6901,2059453,20260624013000,https://www.reformer.com/local-news/vermont-trooper-found-justified-in-fatal-putney-shooting/article_06b3f34c-3864-4bfc-b879-e82c8ca99441.html
1310472944,20260624,202606,2026,2026.4767,GOV,ATTORNEY GENERAL,,,,,,GOV,,,,,,,,,,,,,1,084,084,08,2,7.0,1,1,1,-4.66360856269113,2,"Vermont, United States",US,USVT,,44.0407,-72.7093,VT,0,,,,,,,,3,"Vermont State Police, Vermont, United States",US,USVT,,44.3009,-72.6901,2059453,20260624013000,https://www.reformer.com/local-news/vermont-trooper-found-justified-in-fatal-putney-shooting/article_06b3f34c-3864-4bfc-b879-e82c8ca99441.html
1310472945,20260624,202606,2026,2026.4767,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,0874,087,08,2,10.0,3,1,3,-3.20069204152249,2,"California, United States",US,USCA,,36.17,-119.746,CA,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260624013000,https://www.davisenterprise.com/news/california-leaders-yet-to-reach-deal-to-keep-billionaire-tax-off-ballot/article_3ce61f7c-0ff5-4be3-995b-0efcc2915b07.html
1310472946,20260624,202606,2026,2026.4767,GOV,ATTORNEY GENERAL,,,,,,GOV,,,,,,,,,,,,,1,112,112,11,3,-2.0,6,1,6,-8.89487870619948,2,"Vermont, United States",US,USVT,,44.0407,-72.7093,VT,0,,,,,,,,2,"Vermont, United States",US,USVT,,44.0407,-72.7093,VT,20260624013000,https://vtdigger.org/2026/06/23/drunken-driving-case-may-linger-for-addison-states-attorney-due-to-new-disciplinary-action/
1310472947,20260624,202606,2026,2026.4767,GOV,GOVERNOR,,,,,,GOV,,,,,,,,,,,,,0,129,129,12,3,-5.0,6,1,6,-6.50717703349283,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260624013000,https://www.naturalnews.com/2026-06-23-floridas-free-kill-law-no-court-day.html
1310472948,20260624,202606,2026,2026.4767,GOV,AUTHORITIES,,,,,,GOV,,,,,,,,,,,,,0,1711,171,17,4,-9.2,10,1,10,-4.17431192660551,1,Czech Republic,EZ,EZ,,49.75,15,EZ,0,,,,,,,,1,Czech Republic,EZ,EZ,,49.75,15,EZ,20260624013000,https://www.eurasiareview.com/24062026-birn-investigation-into-onlyfans-management-agency-leads-to-charges-in-czechia/
1310472949,20260624,202606,2026,2026.4767,GOV,FIRE FIGHTER,,,,,,GOV,,,AUSHLH,VICTORIA,AUS,,,,,HLH,,,1,070,070,07,2,7.0,5,1,5,4.0948275862069,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260624013000,https://cheknews.ca/45k-donation-from-greater-victoria-firefighters-funds-equipment-to-warm-newborns-when-receiving-medical-care-1332298/
