GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1308708578,20260612,202606,2026,2026.4438,COP,PRISON,,,,,,COP,,,IRN,SHIRAZ,IRN,,,,,,,,1,186,186,18,4,-10.0,2,1,2,-11.241610738255,4,"Baneh, Kordestan, Iran",IR,IR16,36773,35.9975,45.8853,-3055216,4,"Baneh, Kordestan, Iran",IR,IR16,36773,35.9975,45.8853,-3055216,4,"Baneh, Kordestan, Iran",IR,IR16,36773,35.9975,45.8853,-3055216,20260612111500,https://news.az/news/multiple-executions-prison-sentences-arrests-reported-across-iran
1308708579,20260612,202606,2026,2026.4438,COP,PRISON,,,,,,COP,,,IRN,IRAN,IRN,,,,,,,,0,190,190,19,4,-10.0,4,1,4,-11.241610738255,4,"Rasht, Gilan, Iran",IR,IR08,18255,37.2808,49.5832,-3080876,4,"Rasht, Gilan, Iran",IR,IR08,18255,37.2808,49.5832,-3080876,4,"Rasht, Gilan, Iran",IR,IR08,18255,37.2808,49.5832,-3080876,20260612111500,https://news.az/news/multiple-executions-prison-sentences-arrests-reported-across-iran
1308708580,20260612,202606,2026,2026.4438,COP,POLICE FORCE,,,,,,COP,,,JUD,PROSECUTOR,,,,,,JUD,,,0,190,190,19,4,-10.0,10,1,10,-10.4060913705583,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25806,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25806,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25806,41.3833,2.18333,-372490,20260612111500,https://www.mirror.co.uk/news/world-news/boys-accused-sexually-assaulting-girl-37284146
1308708581,20260612,202606,2026,2026.4438,COP,SECURITY OFFICIAL,,,,,,COP,,,LEG,LAWMAKER,,,,,,LEG,,,0,020,020,02,1,3.0,8,1,8,-6.40569395017793,1,Belize,BH,BH,,17.25,-88.75,BH,1,Belize,BH,BH,,17.25,-88.75,BH,1,Belize,BH,BH,,17.25,-88.75,BH,20260612111500,https://www.latimes.com/politics/story/2026-06-12/house-democrats-ask-new-ice-director-to-roll-back-policy-on-visits
1308708582,20260612,202606,2026,2026.4438,COP,SECURITY OFFICIAL,,,,,,COP,,,LEG,LAWMAKER,,,,,,LEG,,,0,020,020,02,1,3.0,2,1,2,-6.40569395017793,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260612111500,https://www.latimes.com/politics/story/2026-06-12/house-democrats-ask-new-ice-director-to-roll-back-policy-on-visits
1308708583,20260612,202606,2026,2026.4438,COP,POLICE,,,,,,COP,,,OPP,PROTESTER,,,,,,OPP,,,0,160,160,16,4,-4.0,10,1,10,-6.48148148148148,4,"Pakistan Secretariat, Punjab, Pakistan",PK,PK04,23674,33.7381,73.094,10517825,4,"Pakistan Secretariat, Punjab, Pakistan",PK,PK04,23674,33.7381,73.094,10517825,4,"Pakistan Secretariat, Punjab, Pakistan",PK,PK04,23674,33.7381,73.094,10517825,20260612111500,https://www.samaa.tv/2087351890-govt-employees-protest-in-islamabad-demand-pay-raise
1308708584,20260612,202606,2026,2026.4438,COP,POLICE,,,,,,COP,,,OPP,PROTESTER,,,,,,OPP,,,0,1721,172,17,4,-5.0,10,1,10,-6.48148148148148,4,"Pakistan Secretariat, Punjab, Pakistan",PK,PK04,23674,33.7381,73.094,10517825,4,"Pakistan Secretariat, Punjab, Pakistan",PK,PK04,23674,33.7381,73.094,10517825,4,"Pakistan Secretariat, Punjab, Pakistan",PK,PK04,23674,33.7381,73.094,10517825,20260612111500,https://www.samaa.tv/2087351890-govt-employees-protest-in-islamabad-demand-pay-raise
1308708585,20260612,202606,2026,2026.4438,COP,POLICE,,,,,,COP,,,REL,PILGRIM,,,,,,,,,1,020,020,02,1,3.0,2,1,2,-5.68927789934355,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333,-2595724,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333,-2595724,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333,-2595724,20260612111500,https://www.dailystar.co.uk/news/latest-news/breaking-female-pastor-court-after-37285428
1308708586,20260612,202606,2026,2026.4438,COP,POLICE,,,,,,COP,,,SGP,SINGAPORE,SGP,,,,,,,,1,043,043,04,1,2.8,5,1,5,-7.74647887323944,1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,20260612111500,http://www.asiabulletin.com/news/279118704/sharjah-police-showcase-fighting-fraud-capabilities-in-singapore
1308708587,20260612,202606,2026,2026.4438,COP,PRISON,,,,,,COP,,,USA,NORTH CAROLINA,USA,,,,,,,,1,042,042,04,1,1.9,10,1,10,-10.2040816326531,1,Jordan,JO,JO,,31,36,JO,1,Jordan,JO,JO,,31,36,JO,1,Jordan,JO,JO,,31,36,JO,20260612111500,https://whky.com/catawba-county-man-sentenced-to-17%C2%BD-years-in-federal-meth-trafficking-case/
1308708588,20260612,202606,2026,2026.4438,COPCOP,POLICE CHIEF,,,,,,COP,COP,,,,,,,,,,,,1,010,010,01,1,0.0,5,1,5,-5.8411214953271,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260612111500,https://www.bucksfreepress.co.uk/news/26189011.thames-valley-police-mourn-19-year-old-jess-turnbulls-death/
1308708589,20260612,202606,2026,2026.4438,COPCOP,POLICE CHIEF,,,,,,COP,COP,,COP,POLICE CHIEF,,,,,,COP,,,1,010,010,01,1,0.0,5,1,5,-5.8411214953271,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260612111500,https://www.bucksfreepress.co.uk/news/26189011.thames-valley-police-mourn-19-year-old-jess-turnbulls-death/
1308708590,20260612,202606,2026,2026.4438,COPGOV,DEPUTY,,,,,,COP,GOV,,,,,,,,,,,,1,030,030,03,1,4.0,5,1,5,-0.42771599657827,3,"Onslow County, North Carolina, United States",US,USNC,NC133,34.7504,-77.433,1026341,0,,,,,,,,3,"Onslow County, North Carolina, United States",US,USNC,,34.7504,-77.433,1026341,20260612111500,https://www.publicradioeast.org/2026-06-11/jacksonville-annex-camp-lejeune
1308708591,20260612,202606,2026,2026.4438,COPGOV,DEPUTY,,,,,,COP,GOV,,MIL,MILITARY,,,,,,MIL,,,1,030,030,03,1,4.0,3,1,3,-0.42771599657827,3,"Onslow County, North Carolina, United States",US,USNC,NC133,34.7504,-77.433,1026341,3,"Onslow County, North Carolina, United States",US,USNC,,34.7504,-77.433,1026341,3,"Onslow County, North Carolina, United States",US,USNC,,34.7504,-77.433,1026341,20260612111500,https://www.publicradioeast.org/2026-06-11/jacksonville-annex-camp-lejeune
1308708592,20260612,202606,2026,2026.4438,CRM,CRIMINAL,,,,,,CRM,,,,,,,,,,,,,0,010,010,01,1,0.0,5,1,5,-6.45554202192448,1,Zimbabwe,ZI,ZI,,-19,29,ZI,0,,,,,,,,1,Zimbabwe,ZI,ZI,,-19,29,ZI,20260612111500,https://www.theindependent.co.zw/local-news/article/200056881/dodgy-elites-flashy-car-hunting-spots-under-fire-looting-machine-held-to-account-over-us6bn-flows
1308708593,20260612,202606,2026,2026.4438,CRM,CRIMINAL,,,,,,CRM,,,,,,,,,,,,,0,190,190,19,4,-10.0,10,1,10,-5.33333333333334,5,"Northern Territory, Northern Territory, Australia",AS,AS03,40197,-20,134,-1592100,0,,,,,,,,5,"Northern Territory, Northern Territory, Australia",AS,AS03,40197,-20,134,-1592100,20260612111500,https://www.abc.net.au/news/2026-06-12/nt-police-arrest-woman-allegedly-dealing-cannabis-for-cat-food/106792796
1308708594,20260612,202606,2026,2026.4438,CRM,BANDIT,,,,,,CRM,,,AGR,FARMER,,,,,,AGR,,,1,042,042,04,1,1.9,10,1,10,-2.09580838323353,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260612111500,https://www.radiotamazuj.org/en/news/article/mugwo-development-organization-suspends-staff-movements-over-insecurity
1308708595,20260612,202606,2026,2026.4438,CRM,CRIMINAL,,,,,,CRM,,,COP,POLICE,,,,,,COP,,,1,120,120,12,3,-4.0,2,1,2,-5.3781512605042,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260612111500,https://www.dailystar.co.uk/news/latest-news/mum-whose-daughter-shot-dead-37282419
1308708596,20260612,202606,2026,2026.4438,CRM,CRIMINAL,,,,,,CRM,,,COP,POLICE,,,,,,COP,,,1,173,173,17,4,-5.0,2,1,2,-5.3781512605042,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,3,"Collin County, Texas, United States",US,USTX,,33.2001,-96.5669,1383828,20260612111500,https://www.dailystar.co.uk/news/latest-news/mum-whose-daughter-shot-dead-37282419
1308708597,20260612,202606,2026,2026.4438,CRM,CRIMINAL,,,,,,CRM,,,COP,POLICE,,,,,,COP,,,1,190,190,19,4,-10.0,3,1,3,-6.68604651162791,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260612111500,https://chicago.suntimes.com/the-watchdogs/2026/06/12/air-bag-theft-chicago-police-cpd-lake-view-lincoln-park-villegas-riccio
1308708598,20260612,202606,2026,2026.4438,CRM,THIEF,,,,,,CRM,,,ITA,ITALIAN,ITA,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-8.10185185185185,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,20260612111500,https://nypost.com/2026/06/12/world-news/italian-socialite-cinzia-dal-pino-sentenced-for-repeatedly-running-down-bag-thief-with-her-mercedes/
1308708599,20260612,202606,2026,2026.4438,CRM,BANDIT,,,,,,CRM,,,LAB,STAFF MEMBER,,,,,,LAB,,,1,181,181,18,4,-9.0,10,1,10,-2.09580838323353,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260612111500,https://www.radiotamazuj.org/en/news/article/mugwo-development-organization-suspends-staff-movements-over-insecurity
1308708600,20260612,202606,2026,2026.4438,CRM,CRIMINAL,,,,,,CRM,,,MED,WEBSITE,,,,,,MED,,,0,012,012,01,1,-0.4,30,3,30,-5.29962567869846,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260612111500,https://www.mirror.co.uk/money/new-argos-essential-warning-customers-37285269
1308708601,20260612,202606,2026,2026.4438,CRM,CRIMINAL,,,,,,CRM,,,USA,UNITED STATES,USA,,,,,,,,1,120,120,12,3,-4.0,6,1,6,-5.3781512605042,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260612111500,https://www.dailystar.co.uk/news/latest-news/mum-whose-daughter-shot-dead-37282419
1308708602,20260612,202606,2026,2026.4438,CRM,CRIMINAL,,,,,,CRM,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-5.3781512605042,3,"Collin County, Texas, United States",US,USTX,TX085,33.2001,-96.5669,1383828,3,"Collin County, Texas, United States",US,USTX,,33.2001,-96.5669,1383828,3,"Collin County, Texas, United States",US,USTX,,33.2001,-96.5669,1383828,20260612111500,https://www.dailystar.co.uk/news/latest-news/mum-whose-daughter-shot-dead-37282419
1308708603,20260612,202606,2026,2026.4438,CRM,CRIMINAL,,,,,,CRM,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-5.3781512605042,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,3,"Collin County, Texas, United States",US,USTX,,33.2001,-96.5669,1383828,3,"Collin County, Texas, United States",US,USTX,,33.2001,-96.5669,1383828,20260612111500,https://www.dailystar.co.uk/news/latest-news/mum-whose-daughter-shot-dead-37282419
1308708604,20260612,202606,2026,2026.4438,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,-6.27118644067797,4,"Pune, Maharashtra, India",IN,IN16,70178,18.5333,73.8667,-2108361,0,,,,,,,,4,"Pune, Maharashtra, India",IN,IN16,70178,18.5333,73.8667,-2108361,20260612111500,https://www.freepressjournal.in/pune/pune-kharadi-residents-allege-contaminated-water-supply-report-health-issues
1308708605,20260612,202606,2026,2026.4438,CVL,VOTER,,,,,,CVL,,,,,,,,,,,,,0,0331,033,03,1,5.2,6,1,6,-0.512820512820509,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260612111500,https://1190talkradio.iheart.com/content/2026-06-11-happy-trails-cornyn-wont-campaign-for-paxton/
1308708606,20260612,202606,2026,2026.4438,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,036,036,03,1,4.0,6,1,6,-0.88235294117647,4,"Limassol, Limassol, Cyprus",CY,CY05,14809,34.675,33.0333,-2738495,0,,,,,,,,4,"Limassol, Limassol, Cyprus",CY,CY05,14809,34.675,33.0333,-2738495,20260612111500,https://www.bridportnews.co.uk/news/26189034.rfa-lyme-bay-cyprus-ahead-potential-hormuz-mission/
1308708607,20260612,202606,2026,2026.4438,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,036,036,03,1,4.0,4,1,4,-0.88235294117647,4,"Limassol, Limassol, Cyprus",CY,CY05,14809,34.675,33.0333,-2738495,0,,,,,,,,1,Gibraltar,GI,GI,,36.133333,-5.35,GI,20260612111500,https://www.bridportnews.co.uk/news/26189034.rfa-lyme-bay-cyprus-ahead-potential-hormuz-mission/
1308708608,20260612,202606,2026,2026.4438,CVL,CITIZEN,,,,,,CVL,,,,,,,,,,,,,0,071,071,07,2,7.4,5,1,5,-4.37246963562753,1,Zimbabwe,ZI,ZI,,-19,29,ZI,0,,,,,,,,1,Zimbabwe,ZI,ZI,,-19,29,ZI,20260612111500,https://www.theindependent.co.zw/opinion/article/200056896/zims-economic-growth-depends-on-fixing-tax-morale-not-hiking-new-taxes
1308708609,20260612,202606,2026,2026.4438,CVL,VOTER,,,,,,CVL,,,,,,,,,,,,,0,114,114,11,3,-2.0,5,1,5,-3.02351623740202,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260612111500,https://www.latimes.com/opinion/story/2026-06-12/social-security-crisis-senate-campaign
1308708610,20260612,202606,2026,2026.4438,CVL,VOTER,,,,,,CVL,,,,,,,,,,,,,1,120,120,12,3,-4.0,8,1,8,-0.5586592178771,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,0,,,,,,,,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20260612111500,https://960weli.iheart.com/featured/the-clay-travis-and-buck-sexton-show/content/2026-06-12-1119-the-clay-travis-and-buck-the-tudor-dixon-podcast-the-tudor-dixon-podca/
1308708611,20260612,202606,2026,2026.4438,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,0,1711,171,17,4,-9.2,10,1,10,-6.25,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260612111500,https://www.middleeasteye.net/news/israel-expels-palestinians-their-homes-use-them-military-posts
1308708612,20260612,202606,2026,2026.4438,CVL,SMALL TOWN,,,,,,CVL,,,,,,,,,,,,,0,192,192,19,4,-9.5,2,1,2,-0.42771599657827,3,"City Of Jacksonville, North Carolina, United States",US,USNC,NC133,34.732,-77.3949,2404784,0,,,,,,,,3,"Onslow County, North Carolina, United States",US,USNC,,34.7504,-77.433,1026341,20260612111500,https://www.publicradioeast.org/2026-06-11/jacksonville-annex-camp-lejeune
1308708613,20260612,202606,2026,2026.4438,CVL,SMALL TOWN,,,,,,CVL,,,,,,,,,,,,,0,192,192,19,4,-9.5,3,1,3,-0.42771599657827,3,"City Of Jacksonville, North Carolina, United States",US,USNC,NC133,34.732,-77.3949,2404784,0,,,,,,,,3,"City Of Jacksonville, North Carolina, United States",US,USNC,,34.732,-77.3949,2404784,20260612111500,https://www.publicradioeast.org/2026-06-11/jacksonville-annex-camp-lejeune
1308708614,20260612,202606,2026,2026.4438,CVL,TRAVELLER,,,,,,CVL,,,BUS,COMPANY,,,,,,BUS,,,0,051,051,05,1,3.4,10,1,10,11.6847826086956,4,"Siem Reap, Kâal, Cambodia",CB,CB07,12343,11.3996,104.864,-1030068,4,"Siem Reap, Kâal, Cambodia",CB,CB07,12343,11.3996,104.864,-1030068,4,"Siem Reap, Kâal, Cambodia",CB,CB07,12343,11.3996,104.864,-1030068,20260612111500,https://phnompenhpost.com/national/temple-group-hotels-retain-tripadvisors-highest-honour-showcasie-siem-reaps-world-class-hospitality/
1308708615,20260612,202606,2026,2026.4438,CVL,CIVILIAN,,,,,,CVL,,,BUS,COMPANIES,,,,,,BUS,,,0,070,070,07,2,7.0,5,1,5,-2.08333333333334,4,"Xiaomi, Fujian, China",CH,CH07,13163,25.2225,116.057,10999868,4,"Xiaomi, Fujian, China",CH,CH07,13163,25.2225,116.057,10999868,4,"Xiaomi, Fujian, China",CH,CH07,13163,25.2225,116.057,10999868,20260612111500,https://www.techtimes.com/articles/318267/20260612/pentagon-bans-alibaba-baidu-byd-defense-contracts-june-30-188-chinese-firms-now-designated.htm
1308708616,20260612,202606,2026,2026.4438,CVL,COMMUNITY,,,,,,CVL,,,CAN,OTTAWA,CAN,,,,,,,,1,042,042,04,1,1.9,10,1,10,0.54570259208731,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260612111500,https://www.saltwire.com/nova-scotia/halifax/opinion-halifax/scott-taylor-the-rcaf-is-missing-the-boat-again
1308708617,20260612,202606,2026,2026.4438,CVL,VILLAGE,,,,,,CVL,,,CHN,CHINA,CHN,,,,,,,,1,043,043,04,1,2.8,10,1,10,1.86199342825849,5,"Fujian, Fujian, China",CH,CH07,13011,26.545,117.843,-1905684,5,"Fujian, Fujian, China",CH,CH07,13011,26.545,117.843,-1905684,5,"Fujian, Fujian, China",CH,CH07,13011,26.545,117.843,-1905684,20260612111500,https://www.thestar.com.my/lifestyle/living/2026/06/12/heart-and-soul-malaysian-family-reconnects-with-relatives-in-china-through-tiktok-discovery
1308708618,20260612,202606,2026,2026.4438,CVL,MIGRANT,,,,,,CVL,,,ESP,CANARY ISLANDS,ESP,,,,,,,,1,042,042,04,1,1.9,10,2,10,-14.8148148148148,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260612111500,https://www.ypradio.org/2026-06-12/pope-leo-defends-migrants-at-dock-of-shame
1308708619,20260612,202606,2026,2026.4438,CVL,COMMUNITY,,,,,,CVL,,,GOV,CABINET,,,,,,GOV,,,1,071,071,07,2,7.4,5,1,5,4.1335453100159,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260612111500,https://www.lynnnews.co.uk/news/1-8m-needed-to-safeguard-historic-ferry-s-future-as-counc-9469865/
1308708620,20260612,202606,2026,2026.4438,CVL,COMMUNITY,,,,,,CVL,,,HLH,HOSPITAL,,,,,,HLH,,,1,042,042,04,1,1.9,4,1,4,-9.57230142566187,4,"Pune, Maharashtra, India",IN,IN16,70178,18.5333,73.8667,-2108361,4,"Pune, Maharashtra, India",IN,IN16,70178,18.5333,73.8667,-2108361,4,"Pune, Maharashtra, India",IN,IN16,70178,18.5333,73.8667,-2108361,20260612111500,https://www.freepressjournal.in/pune/pune-three-year-old-survives-life-threatening-stray-dog-attack-after-emergency-surgery-at-sassoon-hospital
1308708621,20260612,202606,2026,2026.4438,CVL,SETTLEMENT,,,,,,CVL,,,IRN,IRAN,IRN,,,,,,,,1,010,010,01,1,0.0,3,1,3,0.89485458612976,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260612111500,https://www.indiatvnews.com/news/world/how-uae-qatar-and-pakistan-convinced-donald-trump-to-halt-strikes-against-iran-2026-06-12-1044589
1308708622,20260612,202606,2026,2026.4438,CVL,SETTLEMENT,,,,,,CVL,,,ISR,JERUSALEM,ISR,,,,,,,,0,042,042,04,1,1.9,3,1,3,-7.7120822622108,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260612111500,https://aa.com.tr/en/europe/more-palestinians-killed-in-west-bank-since-2023-than-in-previous-17-years-oxfam-says/3964876
1308708623,20260612,202606,2026,2026.4438,CVL,SETTLEMENT,,,,,,CVL,,,ISR,JERUSALEM,ISR,,,,,,,,0,042,042,04,1,1.9,5,1,5,-7.7120822622108,1,West Bank,WE,WE,,31.666667,35.25,WE,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260612111500,https://aa.com.tr/en/europe/more-palestinians-killed-in-west-bank-since-2023-than-in-previous-17-years-oxfam-says/3964876
1308708624,20260612,202606,2026,2026.4438,CVL,TRAVELLER,,,,,,CVL,,,KHM,CAMBODIA,KHM,,,,,,,,0,036,036,03,1,4.0,10,1,10,11.6847826086956,4,"Siem Reap, Kâal, Cambodia",CB,CB07,12343,11.3996,104.864,-1030068,4,"Siem Reap, Kâal, Cambodia",CB,CB07,12343,11.3996,104.864,-1030068,4,"Siem Reap, Kâal, Cambodia",CB,CB07,12343,11.3996,104.864,-1030068,20260612111500,https://phnompenhpost.com/national/temple-group-hotels-retain-tripadvisors-highest-honour-showcasie-siem-reaps-world-class-hospitality/
1308708625,20260612,202606,2026,2026.4438,CVL,CONSTITUENT,,,,,,CVL,,,LEG,CHAMBER,,,,,,LEG,,,0,014,014,01,1,0.0,10,1,10,0,4,"Effutu, Ghana (general), Ghana",GH,GH00,16602,5.20223,-1.32381,-2072790,4,"Effutu, Ghana (general), Ghana",GH,GH00,16602,5.20223,-1.32381,-2072790,4,"Effutu, Ghana (general), Ghana",GH,GH00,16602,5.20223,-1.32381,-2072790,20260612111500,https://www.graphic.com.gh/news/general-news/ghana-news-invest-in-parliament-and-you-to-build-responsible-children-afenyo-markin-urges-institutions.html
1308708626,20260612,202606,2026,2026.4438,CVL,CONSTITUENT,,,,,,CVL,,,LEG,CHAMBER,,,,,,LEG,,,0,190,190,19,4,-10.0,10,1,10,0,4,"Effutu, Ghana (general), Ghana",GH,GH00,16602,5.20223,-1.32381,-2072790,4,"Effutu, Ghana (general), Ghana",GH,GH00,16602,5.20223,-1.32381,-2072790,4,"Effutu, Ghana (general), Ghana",GH,GH00,16602,5.20223,-1.32381,-2072790,20260612111500,https://www.graphic.com.gh/news/general-news/ghana-news-invest-in-parliament-and-you-to-build-responsible-children-afenyo-markin-urges-institutions.html
1308708627,20260612,202606,2026,2026.4438,CVL,VOTER,,,,,,CVL,,,MED,SPOKESMAN,,,,,,MED,,,0,075,075,07,2,7.0,5,1,5,-2.45153933865451,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260612111500,https://www.latimes.com/california/story/2026-06-12/unfounded-claims-of-homeless-vote-fraud-we-go-to-skid-row-for-answers
1308708628,20260612,202606,2026,2026.4438,CVL,IMMIGRANT,,,,,,CVL,,,OPP,PROTESTER,,,,,,OPP,,,0,043,043,04,1,2.8,1,1,1,-3.71681415929203,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,3,"Newark, New Jersey, United States",US,USNJ,NJ013,40.7357,-74.1724,878762,20260612111500,https://www.latimes.com/politics/story/2026-06-12/year-after-ice-swept-l-a-fewer-raids-but-harsher-rules-squeeze-immigrants-nationwide
1308708629,20260612,202606,2026,2026.4438,CVL,SETTLEMENT,,,,,,CVL,,,PAK,PAKISTAN,PAK,,,,,,,,1,010,010,01,1,0.0,1,1,1,0.89485458612976,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Pakistan,PK,PK,,30,70,PK,1,Pakistan,PK,PK,,30,70,PK,20260612111500,https://www.indiatvnews.com/news/world/how-uae-qatar-and-pakistan-convinced-donald-trump-to-halt-strikes-against-iran-2026-06-12-1044589
1308708630,20260612,202606,2026,2026.4438,CVL,SETTLEMENT,,,,,,CVL,,,PAK,PAKISTAN,PAK,,,,,,,,1,010,010,01,1,0.0,1,1,1,0.89485458612976,1,Pakistan,PK,PK,,30,70,PK,1,Pakistan,PK,PK,,30,70,PK,1,Pakistan,PK,PK,,30,70,PK,20260612111500,https://www.indiatvnews.com/news/world/how-uae-qatar-and-pakistan-convinced-donald-trump-to-halt-strikes-against-iran-2026-06-12-1044589
1308708631,20260612,202606,2026,2026.4438,CVL,SETTLEMENT,,,,,,CVL,,,PSE,WEST BANK,PSE,,,,,,,,0,020,020,02,1,3.0,10,1,10,-7.7120822622108,1,West Bank,WE,WE,,31.666667,35.25,WE,1,West Bank,WE,WE,,31.666667,35.25,WE,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260612111500,https://aa.com.tr/en/europe/more-palestinians-killed-in-west-bank-since-2023-than-in-previous-17-years-oxfam-says/3964876
1308708632,20260612,202606,2026,2026.4438,CVL,COMMUNITY,,,,,,CVL,,,USA,FLORIDA,USA,,,,,,,,0,040,040,04,1,1.0,10,1,10,0.195121951219519,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260612111500,https://www.orlandosentinel.com/2026/06/12/commentary-pulse-memorial-must-capture-full-spirit-of-the-49-victims/
