GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1313191111,20260712,202607,2026,2026.5260,AFR,AFRICA,AFR,,,,,,,,zulGOV,ZULU,,,zul,,,GOV,,,1,018,018,01,1,3.4,10,1,10,-2.22882615156018,1,South Africa,SF,SF,,-30,26,SF,1,South Africa,SF,SF,,-30,26,SF,1,South Africa,SF,SF,,-30,26,SF,20260712001500,https://pidgin.informationng.com/?p=35377
1313191112,20260712,202607,2026,2026.5260,AFRJUD,AFRICA,AFR,,,,,JUD,,,,,,,,,,,,,1,036,036,03,1,4.0,4,1,4,-3.22019147084421,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,0,,,,,,,,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,20260712001500,https://www.timeslive.co.za/politics/2026-07-11-favours-involving-malema-feroz-khan-and-mo-sayed-laid-bare-at-madlanga-commission/
1313191113,20260712,202607,2026,2026.5260,AFRJUD,AFRICA,AFR,,,,,JUD,,,,,,,,,,,,,1,036,036,03,1,4.0,1,1,1,-3.22019147084421,4,"Kempton Park, Gauteng, South Africa",SF,SF06,77346,-26.0988,28.233,-1243108,0,,,,,,,,4,"Kempton Park, Gauteng, South Africa",SF,SF06,77346,-26.0988,28.233,-1243108,20260712001500,https://www.timeslive.co.za/politics/2026-07-11-favours-involving-malema-feroz-khan-and-mo-sayed-laid-bare-at-madlanga-commission/
1313191114,20260712,202607,2026,2026.5260,AFRJUD,AFRICA,AFR,,,,,JUD,,,,,,,,,,,,,1,036,036,03,1,4.0,1,1,1,-3.22019147084421,4,"Madlanga, Eastern Cape, South Africa",SF,SF05,77353,-30.9821,29.2626,-1255482,0,,,,,,,,5,"Gauteng, Gauteng, South Africa",SF,SF06,77346,-26.0833,28.25,204226,20260712001500,https://www.timeslive.co.za/politics/2026-07-11-favours-involving-malema-feroz-khan-and-mo-sayed-laid-bare-at-madlanga-commission/
1313191115,20260712,202607,2026,2026.5260,AFRMED,AFRICA,AFR,,,,,MED,,,AFR,AFRICA,AFR,,,,,,,,0,051,051,05,1,3.4,4,1,4,-2.22882615156018,1,South Africa,SF,SF,,-30,26,SF,1,South Africa,SF,SF,,-30,26,SF,1,South Africa,SF,SF,,-30,26,SF,20260712001500,https://pidgin.informationng.com/?p=35377
1313191116,20260712,202607,2026,2026.5260,AGR,FARMER,,,,,,AGR,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,7.51445086705203,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260712001500,https://www.thehindu.com/news/national/rajasthan/rajasthan-mous-with-32-institutions-set-to-promote-natural-organic-farming/article71210783.ece
1313191117,20260712,202607,2026,2026.5260,ALB,ALBANIAN,ALB,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,1,1,1,-5.70626753975678,4,"Sazan, Vlore, Albania",AL,AL51,4143,40.4917,19.275,-107928,0,,,,,,,,4,"Sazan, Vlore, Albania",AL,AL51,4143,40.4917,19.275,-107928,20260712001500,https://www.newsweek.com/forged-deed-claims-emerge-in-fight-over-kushner-resort-site-12185763
1313191118,20260712,202607,2026,2026.5260,ALB,ALBANIAN,ALB,,,,,,,,ALBGOV,ALBANIA,ALB,,,,,GOV,,,0,010,010,01,1,0.0,3,1,3,-5.70626753975678,4,"Sazan, Vlore, Albania",AL,AL51,4143,40.4917,19.275,-107928,4,"Sazan, Vlore, Albania",AL,AL51,4143,40.4917,19.275,-107928,4,"Sazan, Vlore, Albania",AL,AL51,4143,40.4917,19.275,-107928,20260712001500,https://www.newsweek.com/forged-deed-claims-emerge-in-fight-over-kushner-resort-site-12185763
1313191119,20260712,202607,2026,2026.5260,ALB,ALBANIA,ALB,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,0,013,013,01,1,0.4,1,1,1,-5.70626753975678,4,"Sazan, Vlore, Albania",AL,AL51,4143,40.4917,19.275,-107928,4,"Sazan, Vlore, Albania",AL,AL51,4143,40.4917,19.275,-107928,4,"Sazan, Vlore, Albania",AL,AL51,4143,40.4917,19.275,-107928,20260712001500,https://www.newsweek.com/forged-deed-claims-emerge-in-fight-over-kushner-resort-site-12185763
1313191120,20260712,202607,2026,2026.5260,ALB,ALBANIA,ALB,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,0,013,013,01,1,0.4,1,1,1,-5.70626753975678,4,"Sazan, Vlore, Albania",AL,AL51,4143,40.4917,19.275,-107928,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,4,"Sazan, Vlore, Albania",AL,AL51,4143,40.4917,19.275,-107928,20260712001500,https://www.newsweek.com/forged-deed-claims-emerge-in-fight-over-kushner-resort-site-12185763
1313191121,20260712,202607,2026,2026.5260,ALBGOV,ALBANIAN,ALB,,,,,GOV,,,ALB,ALBANIAN,ALB,,,,,,,,0,010,010,01,1,0.0,3,1,3,-5.70626753975678,4,"Sazan, Vlore, Albania",AL,AL51,4143,40.4917,19.275,-107928,4,"Sazan, Vlore, Albania",AL,AL51,4143,40.4917,19.275,-107928,4,"Sazan, Vlore, Albania",AL,AL51,4143,40.4917,19.275,-107928,20260712001500,https://www.newsweek.com/forged-deed-claims-emerge-in-fight-over-kushner-resort-site-12185763
1313191122,20260712,202607,2026,2026.5260,ARE,DUBAI,ARE,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,8,1,8,-1.47058823529412,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,0,,,,,,,,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20260712001500,https://indianexpress.com/article/india/shekhar-suman-associate-under-ed-scanner-was-caught-with-7-4-kg-gold-in-uk-10782476/
1313191123,20260712,202607,2026,2026.5260,ARE,DUBAI,ARE,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,2,1,2,-1.47058823529412,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260712001500,https://indianexpress.com/article/india/shekhar-suman-associate-under-ed-scanner-was-caught-with-7-4-kg-gold-in-uk-10782476/
1313191124,20260712,202607,2026,2026.5260,AREEDU,UNITED ARAB EMIRATES,ARE,,,,,EDU,,,AFR,AFRICA,AFR,,,,,,,,1,043,043,04,1,2.8,10,1,10,8.10810810810811,4,"Addis Ababa, (ET10), Ethiopia",ET,ET10,47692,9.03333,38.7,-603097,4,"Addis Ababa, (ET10), Ethiopia",ET,ET10,47692,9.03333,38.7,-603097,4,"Addis Ababa, (ET10), Ethiopia",ET,ET10,47692,9.03333,38.7,-603097,20260712001500,http://www.iraqsun.com/news/279181487/united-arab-emirates-university-hosts-qs-africa-2026-higher-education-forum-in-ethiopia
1313191125,20260712,202607,2026,2026.5260,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,4,1,4,0,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,0,,,,,,,,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20260712001500,https://www.canberratimes.com.au/story/9307669/experts-divided-as-act-auction-clearance-rates-drop-30-points/
1313191126,20260712,202607,2026,2026.5260,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,4,1,4,0,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,0,,,,,,,,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20260712001500,https://www.canberratimes.com.au/story/9307669/experts-divided-as-act-auction-clearance-rates-drop-30-points/
1313191127,20260712,202607,2026,2026.5260,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-2.93040293040293,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260712001500,https://www.theguardian.com/australia-news/live/2026/jul/12/anthony-albanese-pat-conroy-labor-liberal-angus-taylor-one-nation-ntwnfb
1313191128,20260712,202607,2026,2026.5260,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-2.93040293040293,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260712001500,https://www.theguardian.com/australia-news/live/2026/jul/12/anthony-albanese-pat-conroy-labor-liberal-angus-taylor-one-nation-ntwnfb
1313191129,20260712,202607,2026,2026.5260,BEL,BELGIUM,BEL,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,050,050,05,1,3.5,2,2,2,-2.77611991200996,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260712001500,https://www.standard.net.au/story/9308911/venice-biennale-faces-eu-funding-cuts-over-russia/
1313191130,20260712,202607,2026,2026.5260,BEL,BELGIUM,BEL,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,050,050,05,1,3.5,2,2,2,-2.77611991200996,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260712001500,https://www.standard.net.au/story/9308911/venice-biennale-faces-eu-funding-cuts-over-russia/
1313191131,20260712,202607,2026,2026.5260,BHR,BAHRAIN,BHR,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,4,-3.09278350515464,4,"Hamad Town, Al Muhafazah ash Shamaliyah, Bahrain",BA,BA19,25307,26.1153,50.5069,-784927,0,,,,,,,,4,"Zallaq, Al Janubiyah, Bahrain",BA,BA17,25307,26.0475,50.4864,-784878,20260712001500,https://www.gdnonline.com:443/Details/1400355
1313191132,20260712,202607,2026,2026.5260,BHR,BAHRAIN,BHR,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,5,1,5,-3.09278350515464,4,"Hamad Town, Al Muhafazah ash Shamaliyah, Bahrain",BA,BA19,25307,26.1153,50.5069,-784927,0,,,,,,,,4,"Hamad Town, Al Muhafazah ash Shamaliyah, Bahrain",BA,BA19,25307,26.1153,50.5069,-784927,20260712001500,https://www.gdnonline.com:443/Details/1400355
1313191133,20260712,202607,2026,2026.5260,BHR,BAHRAIN,BHR,,,,,,,,CVL,CONSTITUENT,,,,,,CVL,,,0,012,012,01,1,-0.4,4,1,4,-3.09278350515464,4,"Hamad Town, Al Muhafazah ash Shamaliyah, Bahrain",BA,BA19,25307,26.1153,50.5069,-784927,4,"Hamad Town, Al Muhafazah ash Shamaliyah, Bahrain",BA,BA19,25307,26.1153,50.5069,-784927,4,"Hamad Town, Al Muhafazah ash Shamaliyah, Bahrain",BA,BA19,25307,26.1153,50.5069,-784927,20260712001500,https://www.gdnonline.com:443/Details/1400355
1313191134,20260712,202607,2026,2026.5260,BHS,BAHAMA,BHS,,,,,,,,GHA,GHANA,GHA,,,,,,,,1,057,057,05,1,8.0,6,1,6,4.45205479452055,1,"Bahamas, The",BF,BF,,24,-76,BF,1,Ghana,GH,GH,,8,-2,GH,1,Ghana,GH,GH,,8,-2,GH,20260712001500,https://www.ghanamma.com/2026/07/11/ghana-secures-deal-to-send-300-teachers-to-the-bahamas-this-year/
1313191135,20260712,202607,2026,2026.5260,BHS,BAHAMA,BHS,,,,,,,,GHA,GHANA,GHA,,,,,,,,1,057,057,05,1,8.0,4,1,4,4.45205479452055,1,Ghana,GH,GH,,8,-2,GH,1,Ghana,GH,GH,,8,-2,GH,1,Ghana,GH,GH,,8,-2,GH,20260712001500,https://www.ghanamma.com/2026/07/11/ghana-secures-deal-to-send-300-teachers-to-the-bahamas-this-year/
1313191136,20260712,202607,2026,2026.5260,BHS,BAHAMA,BHS,,,,,,,,GHAGOV,GHANA,GHA,,,,,GOV,,,1,057,057,05,1,8.0,1,1,1,4.45205479452055,1,"Bahamas, The",BF,BF,,24,-76,BF,1,Ghana,GH,GH,,8,-2,GH,1,Ghana,GH,GH,,8,-2,GH,20260712001500,https://www.ghanamma.com/2026/07/11/ghana-secures-deal-to-send-300-teachers-to-the-bahamas-this-year/
1313191137,20260712,202607,2026,2026.5260,BHS,BAHAMA,BHS,,,,,,,,GHAGOV,GHANA,GHA,,,,,GOV,,,1,057,057,05,1,8.0,1,1,1,4.45205479452055,1,Ghana,GH,GH,,8,-2,GH,1,"Bahamas, The",BF,BF,,24,-76,BF,1,"Bahamas, The",BF,BF,,24,-76,BF,20260712001500,https://www.ghanamma.com/2026/07/11/ghana-secures-deal-to-send-300-teachers-to-the-bahamas-this-year/
1313191138,20260712,202607,2026,2026.5260,BHSGOV,BAHAMA,BHS,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,1,1,1,4.45205479452055,1,"Bahamas, The",BF,BF,,24,-76,BF,0,,,,,,,,1,Ghana,GH,GH,,8,-2,GH,20260712001500,https://www.ghanamma.com/2026/07/11/ghana-secures-deal-to-send-300-teachers-to-the-bahamas-this-year/
1313191139,20260712,202607,2026,2026.5260,BHSGOV,BAHAMA,BHS,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,1,1,1,4.45205479452055,1,"Bahamas, The",BF,BF,,24,-76,BF,0,,,,,,,,1,Jamaica,JM,JM,,18.25,-77.5,JM,20260712001500,https://www.ghanamma.com/2026/07/11/ghana-secures-deal-to-send-300-teachers-to-the-bahamas-this-year/
1313191140,20260712,202607,2026,2026.5260,BHSGOV,BAHAMA,BHS,,,,,GOV,,,BHS,BAHAMA,BHS,,,,,,,,1,010,010,01,1,0.0,1,1,1,4.45205479452055,1,"Bahamas, The",BF,BF,,24,-76,BF,1,"Bahamas, The",BF,BF,,24,-76,BF,1,Ghana,GH,GH,,8,-2,GH,20260712001500,https://www.ghanamma.com/2026/07/11/ghana-secures-deal-to-send-300-teachers-to-the-bahamas-this-year/
1313191141,20260712,202607,2026,2026.5260,BHSGOV,BAHAMA,BHS,,,,,GOV,,,BHS,BAHAMA,BHS,,,,,,,,1,010,010,01,1,0.0,1,1,1,4.45205479452055,1,"Bahamas, The",BF,BF,,24,-76,BF,1,"Bahamas, The",BF,BF,,24,-76,BF,1,Jamaica,JM,JM,,18.25,-77.5,JM,20260712001500,https://www.ghanamma.com/2026/07/11/ghana-secures-deal-to-send-300-teachers-to-the-bahamas-this-year/
1313191142,20260712,202607,2026,2026.5260,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-0.48076923076923,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260712001500,https://www.unitaid.eu/b2b-statefarm-52nb.html
1313191143,20260712,202607,2026,2026.5260,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,0,010,010,01,1,0.0,1,1,1,-1.97316495659037,4,"Umhlanga, KwaZulu-Natal, South Africa",SF,SF02,77363,-29.7091,31.0956,-1268711,0,,,,,,,,4,"Umhlanga, KwaZulu-Natal, South Africa",SF,SF02,77363,-29.7091,31.0956,-1268711,20260712001500,https://www.timeslive.co.za/politics/2026-07-11-high-flying-mashazi-lands-with-a-bump/
1313191144,20260712,202607,2026,2026.5260,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,-1.02040816326531,5,"Federal Capital Territory, Abuja Federal Capital Territory, Nigeria",NI,NI11,22778,8.83333,7.16667,-1997015,0,,,,,,,,5,"Federal Capital Territory, Abuja Federal Capital Territory, Nigeria",NI,NI11,22778,8.83333,7.16667,-1997015,20260712001500,https://pmnewsnigeria.com/2026/07/11/wike-steps-in-as-aedc-moves-to-restore-power-after-maitama-substation-invasion/
1313191145,20260712,202607,2026,2026.5260,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,010,010,01,1,0.0,3,1,3,-1.97316495659037,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260712001500,https://www.timeslive.co.za/politics/2026-07-11-high-flying-mashazi-lands-with-a-bump/
1313191146,20260712,202607,2026,2026.5260,BUS,INDUSTRY,,,,,,BUS,,,,,,,,,,,,,0,010,010,01,1,0.0,5,1,5,-1.19142176330421,4,"Sao Paulo, SãPaulo, Brazil",BR,BR27,11543,-23.5333,-46.6167,-671824,0,,,,,,,,4,"Sao Paulo, SãPaulo, Brazil",BR,BR27,11543,-23.5333,-46.6167,-671824,20260712001500,http://www.venezuelastar.com/news/279178482/can-brazil-save-its-carbon-markets
1313191147,20260712,202607,2026,2026.5260,BUS,INDUSTRY,,,,,,BUS,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-0.50230221850146,2,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,0,,,,,,,,2,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,20260712001500,https://www.insideselfstorage.com/customer-service-experience/tenant-retention-the-self-storage-revenue-lever-you-re-overlooking-and-why-it-s-so-critical-to-your-business
1313191148,20260712,202607,2026,2026.5260,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,1,020,020,02,1,3.0,20,2,20,-1.00569073783359,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260712001500,https://www.unitaid.eu/b2b-statefarm-52nb.html
1313191149,20260712,202607,2026,2026.5260,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,0,040,040,04,1,1.0,10,1,10,-0.48076923076923,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260712001500,https://www.unitaid.eu/b2b-statefarm-52nb.html
1313191150,20260712,202607,2026,2026.5260,BUS,INDUSTRY,,,,,,BUS,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,1.62037037037037,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,0,,,,,,,,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20260712001500,https://www.canberratimes.com.au/story/9308800/act-government-secures-ginninderra-land-for-385-million/
1313191151,20260712,202607,2026,2026.5260,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,090,090,09,2,-2.0,10,1,10,-3.36037079953651,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,0,,,,,,,,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,20260712001500,https://www.timeslive.co.za/motoring/2026-07-11-influencer-crashes-r11m-car/
1313191152,20260712,202607,2026,2026.5260,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,161,161,16,4,-4.0,10,1,10,-2.60586319218241,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260712001500,https://www.tribuneindia.com/news/delhi/mismatch-on-app-based-cab-bookings-raises-safety-concerns/
1313191153,20260712,202607,2026,2026.5260,BUS,BUSINESS,,,,,,BUS,,,AFR,AFRICA,AFR,,,,,,,,0,010,010,01,1,0.0,2,1,2,-1.97316495659037,4,"Umhlanga, KwaZulu-Natal, South Africa",SF,SF02,77363,-29.7091,31.0956,-1268711,4,"Kwazulu, Eastern Cape, South Africa",SF,SF05,77353,-31.2895,29.4551,-1250484,4,"Umhlanga, KwaZulu-Natal, South Africa",SF,SF02,77363,-29.7091,31.0956,-1268711,20260712001500,https://www.timeslive.co.za/politics/2026-07-11-high-flying-mashazi-lands-with-a-bump/
1313191154,20260712,202607,2026,2026.5260,BUS,BUSINESS,,,,,,BUS,,,AFR,AFRICA,AFR,,,,,,,,0,010,010,01,1,0.0,4,1,4,-1.97316495659037,4,"Umhlanga, KwaZulu-Natal, South Africa",SF,SF02,77363,-29.7091,31.0956,-1268711,4,"Umhlanga, KwaZulu-Natal, South Africa",SF,SF02,77363,-29.7091,31.0956,-1268711,4,"Umhlanga, KwaZulu-Natal, South Africa",SF,SF02,77363,-29.7091,31.0956,-1268711,20260712001500,https://www.timeslive.co.za/politics/2026-07-11-high-flying-mashazi-lands-with-a-bump/
1313191155,20260712,202607,2026,2026.5260,BUS,BUSINESS,,,,,,BUS,,,AFR,AFRICA,AFR,,,,,,,,0,010,010,01,1,0.0,2,1,2,-1.97316495659037,4,"Rustenburg, North-West, South Africa",SF,SF10,77346,-25.6676,27.2421,-1279885,4,"Rustenburg, North-West, South Africa",SF,SF10,77346,-25.6676,27.2421,-1279885,4,"Rustenburg, North-West, South Africa",SF,SF10,77346,-25.6676,27.2421,-1279885,20260712001500,https://www.timeslive.co.za/politics/2026-07-11-high-flying-mashazi-lands-with-a-bump/
1313191156,20260712,202607,2026,2026.5260,BUS,COMPANY,,,,,,BUS,,,GOV,MINIST,,,,,,GOV,,,1,051,051,05,1,3.4,10,1,10,-1.02040816326531,4,"Maitama, Nigeria (general), Nigeria",NI,NI00,191147,9.10306,7.49444,-2018513,4,"Maitama, Nigeria (general), Nigeria",NI,NI00,191147,9.10306,7.49444,-2018513,4,"Maitama, Nigeria (general), Nigeria",NI,NI00,191147,9.10306,7.49444,-2018513,20260712001500,https://pmnewsnigeria.com/2026/07/11/wike-steps-in-as-aedc-moves-to-restore-power-after-maitama-substation-invasion/
1313191157,20260712,202607,2026,2026.5260,BUS,INDUSTRY,,,,,,BUS,,,MED,MEDIA,,,,,,MED,,,1,012,012,01,1,-0.4,10,1,10,-3.36037079953651,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,20260712001500,https://www.timeslive.co.za/motoring/2026-07-11-influencer-crashes-r11m-car/
1313191158,20260712,202607,2026,2026.5260,BUS,TANKER,,,,,,BUS,,,OMN,OMANI,OMN,,,,,,,,0,020,020,02,1,3.0,2,1,2,-5.34223706176961,1,Israel,IS,IS,,31.5,34.75,IS,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260712001500,https://www.ghanamma.com/2026/07/11/iran-supreme-leader-calls-for-revenge-for-fathers-killing/
1313191159,20260712,202607,2026,2026.5260,BUS,TANKER,,,,,,BUS,,,OMN,OMANI,OMN,,,,,,,,0,020,020,02,1,3.0,8,1,8,-5.34223706176961,1,Oman,MU,MU,,21,57,MU,1,Oman,MU,MU,,21,57,MU,1,Oman,MU,MU,,21,57,MU,20260712001500,https://www.ghanamma.com/2026/07/11/iran-supreme-leader-calls-for-revenge-for-fathers-killing/
1313191160,20260712,202607,2026,2026.5260,BUS,INDUSTRY,,,,,,BUS,,,PAN,PANAMA,PAN,,,,,,,,1,130,130,13,3,-4.4,1,1,1,-4.63096960926194,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,1,Mexico,MX,MX,,23,-102,MX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260712001500,https://dallas.culturemap.com/news/city-life/popular-stories-le-reve-opening/
1313191161,20260712,202607,2026,2026.5260,BUS,INDUSTRY,,,,,,BUS,,,PAN,PANAMA,PAN,,,,,,,,1,130,130,13,3,-4.4,4,1,4,-4.63096960926194,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260712001500,https://dallas.culturemap.com/news/city-life/popular-stories-le-reve-opening/
1313191162,20260712,202607,2026,2026.5260,BUS,TANKER,,,,,,BUS,,,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,0,042,042,04,1,1.9,2,2,2,-6.23374986659279,4,"Taganrog Bay, Ukraine (general), Ukraine",UP,UP00,25090,47,38.8333,-1055904,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Taganrog Bay, Ukraine (general), Ukraine",UP,UP00,25090,47,38.8333,-1055904,20260712001500,https://www.standard.net.au/story/9308871/russian-strikes-on-ukraine-kill-eight-wound-dozens/
1313191163,20260712,202607,2026,2026.5260,BUS,TANKER,,,,,,BUS,,,UKR,UKRAINE,UKR,,,,,,,,0,042,042,04,1,1.9,6,2,6,-6.23374986659279,4,"Taganrog Bay, Ukraine (general), Ukraine",UP,UP00,25090,47,38.8333,-1055904,4,"Taganrog Bay, Ukraine (general), Ukraine",UP,UP00,25090,47,38.8333,-1055904,4,"Taganrog Bay, Ukraine (general), Ukraine",UP,UP00,25090,47,38.8333,-1055904,20260712001500,https://www.standard.net.au/story/9308871/russian-strikes-on-ukraine-kill-eight-wound-dozens/
1313191164,20260712,202607,2026,2026.5260,BUS,TANKER,,,,,,BUS,,,UKR,UKRAINE,UKR,,,,,,,,0,042,042,04,1,1.9,2,2,2,-6.23374986659279,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260712001500,https://www.standard.net.au/story/9308871/russian-strikes-on-ukraine-kill-eight-wound-dozens/
1313191165,20260712,202607,2026,2026.5260,BUS,BUSINESS,,,,,,BUS,,,ZAF,KWAZULU NATAL,ZAF,,,,,,,,0,010,010,01,1,0.0,1,1,1,-1.97316495659037,4,"Umhlanga, KwaZulu-Natal, South Africa",SF,SF02,77363,-29.7091,31.0956,-1268711,4,"Kwazulu, Eastern Cape, South Africa",SF,SF05,77353,-31.2895,29.4551,-1250484,4,"Umhlanga, KwaZulu-Natal, South Africa",SF,SF02,77363,-29.7091,31.0956,-1268711,20260712001500,https://www.timeslive.co.za/politics/2026-07-11-high-flying-mashazi-lands-with-a-bump/
1313191166,20260712,202607,2026,2026.5260,CAN,ONTARIO,CAN,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-4.99438832772166,4,"Guelph, Ontario, Canada",CA,CA08,12688,43.55,-80.25,-565712,0,,,,,,,,4,"Guelph, Ontario, Canada",CA,CA08,12688,43.55,-80.25,-565712,20260712001500,https://www.durhamregion.com/news/michigan-cyclosporiasis-diarrhea-outbreak-fruit-and-vegetables/article_9cb6ac01-44b8-5851-b6e8-0577ae9e18f0.html
