GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1303424152,20260511,202605,2026,2026.3589,CHN,CHINA,CHN,,,,,,,,USAGOV,US OFFICIAL,USA,,,,,GOV,,,1,046,046,04,1,7.0,1,1,1,1.15606936416185,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,20260511041500,https://dailytrust.com/china-us-to-hold-trade-talks-in-seoul/
1303424153,20260511,202605,2026,2026.3589,CHN,CHINA,CHN,,,,,,,,USAGOV,US OFFICIAL,USA,,,,,GOV,,,1,046,046,04,1,7.0,1,1,1,-0.57471264367816,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,Taiwan,TW,TW,,24,121,TW,20260511041500,https://www.moneycontrol.com/world/trump-to-confront-xi-over-china-s-iran-stance-during-may-13-15-beijing-visit-article-13914527.html
1303424154,20260511,202605,2026,2026.3589,CHN,CHINA,CHN,,,,,,,,YEM,SANA,YEM,,,,,,,,0,013,013,01,1,0.4,2,1,2,5.68927789934355,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260511041500,http://en.people.cn/n3/2026/0511/c90000-20454730.html
1303424155,20260511,202605,2026,2026.3589,CHNGOV,XI JINPING,CHN,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,1,036,036,03,1,4.0,1,1,1,-0.33783783783783,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260511041500,https://www.manilatimes.net/2026/05/11/world/china-confirms-trumps-visit-this-week/2340316
1303424156,20260511,202605,2026,2026.3589,CHNGOV,XI JINPING,CHN,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,1,036,036,03,1,4.0,1,1,1,-0.33783783783783,1,Iran,IR,IR,,32,53,IR,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260511041500,https://www.manilatimes.net/2026/05/11/world/china-confirms-trumps-visit-this-week/2340316
1303424157,20260511,202605,2026,2026.3589,CHNGOV,XI JINPING,CHN,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,1,036,036,03,1,4.0,1,1,1,-0.33783783783783,1,Iran,IR,IR,,32,53,IR,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260511041500,https://www.manilatimes.net/2026/05/11/world/china-confirms-trumps-visit-this-week/2340316
1303424158,20260511,202605,2026,2026.3589,CHNGOV,CHINA,CHN,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,1,042,042,04,1,1.9,4,1,4,3.13351498637602,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,20260511041500,http://en.people.cn/n3/2026/0511/c90000-20454738.html
1303424159,20260511,202605,2026,2026.3589,CHNGOV,CHINA,CHN,,,,,GOV,,,CHN,CHINESE,CHN,,,,,,,,0,042,042,04,1,1.9,4,1,4,3.13351498637602,5,"Zhejiang, Zhejiang, China",CH,CH02,13325,29,120,-1938694,5,"Zhejiang, Zhejiang, China",CH,CH02,13325,29,120,-1938694,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,20260511041500,http://en.people.cn/n3/2026/0511/c90000-20454738.html
1303424160,20260511,202605,2026,2026.3589,CHNGOV,XI JINPING,CHN,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,0,036,036,03,1,4.0,32,2,16,-5.31765736819045,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260511041500,https://www.singletonargus.com.au/story/9243424/trump-says-irans-response-to-us-proposal-unacceptable/
1303424161,20260511,202605,2026,2026.3589,CHNGOV,XI JINPING,CHN,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,0,036,036,03,1,4.0,8,2,4,-5.31765736819045,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260511041500,https://www.singletonargus.com.au/story/9243424/trump-says-irans-response-to-us-proposal-unacceptable/
1303424162,20260511,202605,2026,2026.3589,CHNGOV,XI JINPING,CHN,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,0,043,043,04,1,2.8,32,2,16,-5.31765736819045,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260511041500,https://www.singletonargus.com.au/story/9243424/trump-says-irans-response-to-us-proposal-unacceptable/
1303424163,20260511,202605,2026,2026.3589,CHNGOV,XI JINPING,CHN,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,0,043,043,04,1,2.8,8,2,4,-5.31765736819045,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260511041500,https://www.singletonargus.com.au/story/9243424/trump-says-irans-response-to-us-proposal-unacceptable/
1303424164,20260511,202605,2026,2026.3589,CHNGOV,CHINA,CHN,,,,,GOV,,,ZAF,JOHANNESBURG,ZAF,,,,,,,,1,042,042,04,1,1.9,4,1,4,3.13351498637602,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,20260511041500,http://en.people.cn/n3/2026/0511/c90000-20454738.html
1303424165,20260511,202605,2026,2026.3589,CHNGOVMIL,CHINA,CHN,,,,,GOV,MIL,,CHN,CHINA,CHN,,,,,,,,0,030,030,03,1,4.0,2,1,2,-0.84033613445379,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,Israel,IS,IS,,31.5,34.75,IS,20260511041500,https://en.mercopress.com/2026/05/11/trade-iran-and-taiwan-dominate-agenda-of-trump-xi-summit-beginning-wednesday-in-beijing
1303424166,20260511,202605,2026,2026.3589,CHNGOVMIL,CHINA,CHN,,,,,GOV,MIL,,IRN,IRAN,IRN,,,,,,,,0,0332,033,03,1,5.2,2,1,2,-0.84033613445379,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260511041500,https://en.mercopress.com/2026/05/11/trade-iran-and-taiwan-dominate-agenda-of-trump-xi-summit-beginning-wednesday-in-beijing
1303424167,20260511,202605,2026,2026.3589,CHNGOVMIL,CHINA,CHN,,,,,GOV,MIL,,JPN,JAPAN,JPN,,,,,,,,1,020,020,02,1,3.0,2,1,2,-3.49344978165939,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260511041500,http://en.people.cn/n3/2026/0511/c90000-20454858.html
1303424168,20260511,202605,2026,2026.3589,CHNGOVMIL,CHINESE,CHN,,,,,GOV,MIL,,JPN,JAPAN,JPN,,,,,,,,1,020,020,02,1,3.0,4,1,4,-3.49344978165939,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,20260511041500,http://en.people.cn/n3/2026/0511/c90000-20454858.html
1303424169,20260511,202605,2026,2026.3589,CHNGOVMIL,CHINESE,CHN,,,,,GOV,MIL,,JPN,JAPAN,JPN,,,,,,,,1,020,020,02,1,3.0,6,1,6,-3.49344978165939,4,"Yasukuni, Hokkaido, Japan",JA,JA12,34385,43.9894,143.537,-248436,4,"Yasukuni, Hokkaido, Japan",JA,JA12,34385,43.9894,143.537,-248436,4,"Yasukuni, Hokkaido, Japan",JA,JA12,34385,43.9894,143.537,-248436,20260511041500,http://en.people.cn/n3/2026/0511/c90000-20454858.html
1303424170,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,-16.9491525423729,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,0,,,,,,,,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,20260511041500,https://www.yahoo.com/news/articles/woman-dies-athens-shooting-suspect-033347258.html
1303424171,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,010,010,01,1,0.0,3,1,3,-2.57510729613734,3,"Webb County, Texas, United States",US,USTX,TX479,27.667,-99.3336,1384025,0,,,,,,,,3,"Webb County, Texas, United States",US,USTX,,27.667,-99.3336,1384025,20260511041500,https://www.nbcnews.com/news/us-news/people-found-dead-cargo-train-boxcar-texas-rcna344462
1303424172,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,010,010,01,1,0.0,5,1,5,-7.8740157480315,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,0,,,,,,,,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260511041500,https://www.nbcchicago.com/news/local/serious-crash-shuts-down-multiple-lanes-in-western-suburbs/3934108/
1303424173,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,012,012,01,1,-0.4,10,1,10,-1.78571428571429,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,0,,,,,,,,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20260511041500,https://www.wdio.com/front-page/top-stories/two-people-hospitalized-after-officer-involved-shooting-in-superior/
1303424174,20260511,202605,2026,2026.3589,COP,DEPUTY,,,,,,COP,,,,,,,,,,,,,0,030,030,03,1,4.0,6,1,6,-0.33783783783783,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,20260511041500,https://www.manilatimes.net/2026/05/11/world/china-confirms-trumps-visit-this-week/2340316
1303424175,20260511,202605,2026,2026.3589,COP,PRISON,,,,,,COP,,,,,,,,,,,,,1,042,042,04,1,1.9,10,1,10,-0.21276595744681,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,0,,,,,,,,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20260511041500,https://www.wfae.org/united-states-world/2026-05-10/wisconsin-residents-hold-caravans-of-love-to-celebrate-mothers-in-prison
1303424176,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,043,043,04,1,2.8,2,1,2,1.52284263959391,3,"Court Square, Tennessee, United States",US,USTN,TN157,35.1462,-90.0518,1325576,0,,,,,,,,3,"Court Square, Tennessee, United States",US,USTN,,35.1462,-90.0518,1325576,20260511041500,https://www.actionnews5.com/2026/05/11/brownsville-community-gathers-mothers-day-mourn-haywood-high-student-killed-shooting/
1303424177,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,090,090,09,2,-2.0,4,1,4,-2.36220472440945,4,"Great Southern, Victoria, Australia",AS,AS07,5387,-36.0667,146.483,-1576477,0,,,,,,,,4,"Great Southern, Victoria, Australia",AS,AS07,5387,-36.0667,146.483,-1576477,20260511041500,https://www.abc.net.au/news/2026-05-11/pregnant-sheep-theft-great-southern-farm/106665224
1303424178,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,090,090,09,2,-2.0,3,1,3,-4.64135021097046,5,"Odisha, Orissa, India",IN,IN21,70217,20.5,84.4167,-2106554,0,,,,,,,,5,"Odisha, Orissa, India",IN,IN21,70217,20.5,84.4167,-2106554,20260511041500,https://www.moneycontrol.com/city/13914601-article-13914601.html
1303424179,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,130,130,13,3,-4.4,10,1,10,-4.28571428571429,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260511041500,https://www.wcax.com/2026/05/11/traffic-alert-west-lake-shore-dr-colchester-down-one-lane-after-car-into-utility-pole/
1303424180,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,173,173,17,4,-5.0,17,1,10,-16.9491525423729,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,0,,,,,,,,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,20260511041500,https://www.yahoo.com/news/articles/woman-dies-athens-shooting-suspect-033347258.html
1303424181,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,180,180,18,4,-9.0,10,1,10,-16.9491525423729,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,0,,,,,,,,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,20260511041500,https://www.yahoo.com/news/articles/woman-dies-athens-shooting-suspect-033347258.html
1303424182,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-16.9491525423729,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,0,,,,,,,,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,20260511041500,https://www.yahoo.com/news/articles/woman-dies-athens-shooting-suspect-033347258.html
1303424183,20260511,202605,2026,2026.3589,COP,CONSTABLE,,,,,,COP,,,AUS,AUSTRALIA,AUS,,,,,,,,0,013,013,01,1,0.4,4,1,4,-8.7431693989071,4,"Narooma, New South Wales, Australia",AS,AS02,4997,-36.221,150.131,-1590896,4,"Narooma, New South Wales, Australia",AS,AS02,4997,-36.221,150.131,-1590896,4,"Narooma, New South Wales, Australia",AS,AS02,4997,-36.221,150.131,-1590896,20260511041500,https://www.naroomanewsonline.com.au/story/9242664/antony-catalano-appears-after-rehab-for-alleged-march-attack/
1303424184,20260511,202605,2026,2026.3589,COP,CONSTABLE,,,,,,COP,,,AUS,AUSTRALIA,AUS,,,,,,,,0,013,013,01,1,0.4,4,1,4,-8.997722095672,4,"Queanbeyan, New South Wales, Australia",AS,AS02,4940,-35.3549,149.232,-1596516,4,"Queanbeyan, New South Wales, Australia",AS,AS02,4940,-35.3549,149.232,-1596516,4,"Queanbeyan, New South Wales, Australia",AS,AS02,4940,-35.3549,149.232,-1596516,20260511041500,https://www.queanbeyanage.com.au/story/9242664/antony-catalano-appears-after-rehab-for-alleged-march-attack/
1303424185,20260511,202605,2026,2026.3589,COP,CONSTABLE,,,,,,COP,,,AUS,AUSTRALIA,AUS,,,,,,,,0,013,013,01,1,0.4,4,1,4,-9.00798175598627,4,"Southern Cross, Victoria, Australia",AS,AS07,5407,-38.3,142.4,-1601296,4,"Southern Cross, Victoria, Australia",AS,AS07,5407,-38.3,142.4,-1601296,4,"Southern Cross, Victoria, Australia",AS,AS07,5407,-38.3,142.4,-1601296,20260511041500,https://www.juneesoutherncross.com.au/story/9242664/antony-catalano-appears-after-rehab-for-alleged-march-attack/
1303424186,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,AUS,AUSTRALIA,AUS,,,,,,,,1,090,090,09,2,-2.0,6,1,6,-2.36220472440945,4,"Great Southern, Victoria, Australia",AS,AS07,5387,-36.0667,146.483,-1576477,4,"Great Southern, Victoria, Australia",AS,AS07,5387,-36.0667,146.483,-1576477,4,"Great Southern, Victoria, Australia",AS,AS07,5387,-36.0667,146.483,-1576477,20260511041500,https://www.abc.net.au/news/2026-05-11/pregnant-sheep-theft-great-southern-farm/106665224
1303424187,20260511,202605,2026,2026.3589,COP,DEPUTY,,,,,,COP,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,051,051,05,1,3.4,6,1,6,3.13351498637602,5,"Zhejiang, Zhejiang, China",CH,CH02,13325,29,120,-1938694,5,"Zhejiang, Zhejiang, China",CH,CH02,13325,29,120,-1938694,5,"Zhejiang, Zhejiang, China",CH,CH02,13325,29,120,-1938694,20260511041500,http://en.people.cn/n3/2026/0511/c90000-20454738.html
1303424188,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,EDU,STUDENT,,,,,,EDU,,,1,016,016,01,1,-2.0,10,1,10,-8.1896551724138,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260511041500,http://silverbirdtv.com/breaking-police-dispel-rumoured-abduction-of-students-in-nasarawa-state/
1303424189,20260511,202605,2026,2026.3589,COP,SECURITY OFFICIAL,,,,,,COP,,,ISR,ISRAELI,ISR,,,,,,,,0,010,010,01,1,0.0,10,1,10,-1.6795865633075,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260511041500,https://dailytrust.com/how-israeli-forces-operated-from-iraqs-desert-during-iran-war/
1303424190,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,NGOHRI,HUMAN RIGHTS GROUP,,,,,,NGO,HRI,,0,190,190,19,4,-10.0,2,1,2,-9.70149253731338,4,"Davao, Davao City, Philippines",RP,RPC3,24267,7.07306,125.613,-2424066,4,"Philippine, Benguet, Philippines",RP,RP10,24213,16.45,120.55,-2445611,4,"Philippine, Benguet, Philippines",RP,RP10,24213,16.45,120.55,-2445611,20260511041500,https://www.queanbeyanage.com.au/story/9243958/philippines-to-summon-former-national-police-chief/
1303424191,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,NGOHRI,HUMAN RIGHTS GROUP,,,,,,NGO,HRI,,0,190,190,19,4,-10.0,8,1,8,-9.70149253731338,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260511041500,https://www.queanbeyanage.com.au/story/9243958/philippines-to-summon-former-national-police-chief/
1303424192,20260511,202605,2026,2026.3589,COP,CONSTABLE,,,,,,COP,,,NZL,NEW ZEALAND,NZL,,,,,,,,0,013,013,01,1,0.4,4,1,4,-9.00798175598627,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,20260511041500,https://www.wellingtontimes.com.au/story/9242664/antony-catalano-appears-after-rehab-for-alleged-march-attack/
1303424193,20260511,202605,2026,2026.3589,COP,DEPUTY,,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,0,030,030,03,1,4.0,1,1,1,-0.57471264367816,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260511041500,https://www.moneycontrol.com/world/trump-to-confront-xi-over-china-s-iran-stance-during-may-13-15-beijing-visit-article-13914527.html
1303424194,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,0,042,042,04,1,1.9,6,1,6,1.52284263959391,3,"Court Square, Tennessee, United States",US,USTN,TN157,35.1462,-90.0518,1325576,3,"Court Square, Tennessee, United States",US,USTN,,35.1462,-90.0518,1325576,3,"Court Square, Tennessee, United States",US,USTN,,35.1462,-90.0518,1325576,20260511041500,https://www.actionnews5.com/2026/05/11/brownsville-community-gathers-mothers-day-mourn-haywood-high-student-killed-shooting/
1303424195,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,0,051,051,05,1,3.4,8,1,8,1.52284263959391,3,"Court Square, Tennessee, United States",US,USTN,TN157,35.1462,-90.0518,1325576,3,"Court Square, Tennessee, United States",US,USTN,,35.1462,-90.0518,1325576,3,"Court Square, Tennessee, United States",US,USTN,,35.1462,-90.0518,1325576,20260511041500,https://www.actionnews5.com/2026/05/11/brownsville-community-gathers-mothers-day-mourn-haywood-high-student-killed-shooting/
1303424196,20260511,202605,2026,2026.3589,COP,POLICE,,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,1,193,193,19,4,-10.0,8,1,8,-9.15492957746478,3,"Long Island, New York, United States",US,USNY,NY067,43.152,-76.061,955858,3,"Long Island, New York, United States",US,USNY,,43.152,-76.061,955858,3,"Long Island, New York, United States",US,USNY,,43.152,-76.061,955858,20260511041500,https://www.yahoo.com/news/articles/police-fatally-shoot-man-long-033113147.html
1303424197,20260511,202605,2026,2026.3589,COP,SECURITY OFFICER,,,,,,COP,,,USACVL,DENVER,USA,,,,,CVL,,,1,010,010,01,1,0.0,10,1,10,-7.03363914373089,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,20260511041500,https://www.sowetan.co.za/news/2026-05-11-city-power-tightens-security-amid-attacks-on-technicians-contractors/
1303424198,20260511,202605,2026,2026.3589,COPGOV,POLICE,,,,,,COP,GOV,,MED,MEDIA,,,,,,MED,,,1,010,010,01,1,0.0,10,1,10,-8.1896551724138,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260511041500,http://silverbirdtv.com/breaking-police-dispel-rumoured-abduction-of-students-in-nasarawa-state/
1303424199,20260511,202605,2026,2026.3589,CPV,CAPE VERDE,CPV,,,,,,,,ESP,SPAIN,ESP,,,,,,,,0,042,042,04,1,1.9,2,1,2,-2.26757369614513,4,"Canary Islands, Spain (general), Spain",SP,SP00,25789,28,-15.5,-375618,4,"Canary Islands, Spain (general), Spain",SP,SP00,25789,28,-15.5,-375618,4,"Canary Islands, Spain (general), Spain",SP,SP00,25789,28,-15.5,-375618,20260511041500,https://www.internazionale.it/ultime-notizie-reuters/2026/05/11/australia-to-repatriate-passengers-from-hantavirus-hit-cruise-ship
1303424200,20260511,202605,2026,2026.3589,CRM,CRIMINAL,,,,,,CRM,,,,,,,,,,,,,0,051,051,05,1,3.4,3,1,3,-3.49344978165939,4,"Yasukuni, Hokkaido, Japan",JA,JA12,34385,43.9894,143.537,-248436,0,,,,,,,,4,"Yasukuni, Hokkaido, Japan",JA,JA12,34385,43.9894,143.537,-248436,20260511041500,http://en.people.cn/n3/2026/0511/c90000-20454858.html
1303424201,20260511,202605,2026,2026.3589,CRM,KIDNAPPER,,,,,,CRM,,,DNK,DANE,DNK,,,,,,,,1,080,080,08,2,5.0,10,1,10,-8.1896551724138,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260511041500,http://silverbirdtv.com/breaking-police-dispel-rumoured-abduction-of-students-in-nasarawa-state/
1303424202,20260511,202605,2026,2026.3589,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,1,010,010,01,1,0.0,3,1,3,-2.95420974889217,4,"Kuje, Abuja Federal Capital Territory, Nigeria",NI,NI11,22778,8.89639,7.24306,-2016210,0,,,,,,,,4,"Kuje, Abuja Federal Capital Territory, Nigeria",NI,NI11,22778,8.89639,7.24306,-2016210,20260511041500,https://dailytrust.com/fct-communities-seek-govt-intervention-over-deplorable-road-network/
1303424203,20260511,202605,2026,2026.3589,CVL,ENGINEER,,,,,,CVL,,,,,,,,,,,,,0,010,010,01,1,0.0,4,1,4,-0.18264840182649,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,0,,,,,,,,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,20260511041500,https://dailytrust.com/inside-fg-mma2-dispute-resolution-after-20-years/
1303424204,20260511,202605,2026,2026.3589,CVL,NEIGHBORHOOD,,,,,,CVL,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,2.93577981651376,4,"Baclaran, City of Paranaque, Philippines",RP,RPL7,24210,14.5243,120.995,-2409668,0,,,,,,,,4,"Baclaran, City of Paranaque, Philippines",RP,RPL7,24210,14.5243,120.995,-2409668,20260511041500,https://www.manilatimes.net/2026/05/11/entertainment-lifestyle/show-times/dingdong-dantes-returns-to-action-in-the-master-cutter/2340127
1303424205,20260511,202605,2026,2026.3589,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,012,012,01,1,-0.4,1,1,1,0.78534031413612,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,0,,,,,,,,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260511041500,https://dailytrust.com/fct-artisans-daily-wage-earners-lament-high-living-cost/
1303424206,20260511,202605,2026,2026.3589,CVL,CITIZEN,,,,,,CVL,,,,,,,,,,,,,0,020,020,02,1,3.0,6,1,6,-4.85436893203883,4,"Phulbari, Bangladesh (general), Bangladesh",BG,BG00,5805,24.8667,89.3667,-2731679,0,,,,,,,,4,"Phulbari, Bangladesh (general), Bangladesh",BG,BG00,5805,24.8667,89.3667,-2731679,20260511041500,https://theshillongtimes.com/2026/05/11/bernard-marak-raises-alarm-over-alleged-infiltration-in-gh/
